,operation,one,two
0,DEL,ثم,
1,SUB,اقبلت,اقيت
2,OK,في,في
3,SUB,ثوبها,ثو
4,INS,,مها
5,SUB,العنابي,العتلي
6,OK,وطرتها,وطرتها
7,SUB,المشتهاة,المشتالةة
8,OK,ونظرت,ونظرت
9,OK,اليه,اليه
10,SUB,وهمت,ودست
11,OK,ان,ان
12,OK,تنحرف,تنحرف
13,SUB,الى,ال
14,SUB,ناحية,تلحية
15,SUB,الصحراء,الصحراءء
16,SUB,ثم,لم
17,SUB,انهما,اه
18,INS,,ما
19,OK,اتفقا,اتفقا
20,SUB,على,عل
21,OK,اللقاء,اللقاء
22,OK,لحظة,لحظة
23,SUB,في,فقي
24,OK,مفترق,مفترق
25,SUB,الطريق,الطرات
26,OK,ياخذ,ياخذ
27,OK,منها,منها
28,OK,ويعطيها,ويعطيها
29,OK,ولا,ولا
30,OK,حاجة,حاجة
31,OK,بهما,بهما
32,OK,الى,الى
33,OK,مراجعة,مراجعة
34,INS,,ة
35,OK,وكانت,وكانت
36,SUB,الطريق,الطرات
37,SUB,في,فى
38,OK,تلك,تلك
39,OK,الساعة,الساعة
40,SUB,خالية,خلية
41,OK,الا,الا
42,DEL,من,
43,SUB,عابر,عار
44,SUB,بعيد,يعبد
45,OK,او,او
46,SUB,عابرة,عارة
47,SUB,بعيدة,بعدة
48,INS,,ة
49,INS,,ذ
50,DEL,ففيم,
51,SUB,انحرفت,انحرقت
52,SUB,الى,الي
53,OK,ناحية,ناحية
54,OK,الصحراء,الصحراء
55,OK,ولو,ولو
56,SUB,شاء,شاءا
57,OK,المراجعة,المراجعة
58,OK,هنالك,هنالك
59,OK,لما,لما
60,SUB,اعانهما,اعلما
61,SUB,غبش,غش
62,OK,المساء,المساء
63,OK,انه,انه
64,SUB,حكم,ح
65,OK,العادة,العادة
66,OK,على,على
67,OK,ما,ما
68,OK,يظهر,يظهر
69,INS,,ر
70,OK,اما,اما
71,SUB,هو,هر
72,OK,فكل,فكل
73,OK,ما,ما
74,OK,ساوره,ساوره
75,SUB,في,فى
76,OK,تلك,تلك
77,OK,اللحظة,اللحظة
78,SUB,خشية,خثسة
79,INS,,الا
80,SUB,الانفراد,نفراد
81,OK,والامن,والامن
82,OK,من,من
83,OK,الانظار,الانظار
84,OK,وخشية,وخشية
85,SUB,ما,مازحه
86,DEL,يزجيه,
87,OK,الموقف,الموقف
88,OK,المنفرد,المنفرد
89,OK,من,من
90,OK,كلمة,كلمة
91,OK,او,او
92,SUB,عبرة,عرة
93,OK,او,او
94,OK,نظرة,نظرة
95,SUB,وجيعة,وجيعه
96,SUB,وخشية,وخثسه
97,OK,الوهن,الوهن
98,OK,والتردد,والتردد
99,OK,والارجاء,والارجاء
100,INS,,ء
101,SUB,وخشية,وخشبة
102,SUB,العودة,العادة
103,OK,من,من
104,SUB,البداية,المدانة
105,OK,الى,الى
106,SUB,التيه,التاه
107,OK,المفزع,المفزع
108,SUB,الذي,التى
109,SUB,اشرف,امرف
110,OK,في,في
111,SUB,تلك,تلات
112,SUB,اللحظة,اللحفظة
113,SUB,على,عل
114,SUB,النهاية,الذهابة
115,INS,,ة
116,SUB,وتلك,وتليك
117,SUB,جرعات,علت
118,DEL,لا,
119,SUB,يطيب,لايطيب
120,SUB,للفم,لله
121,OK,ان,ان
122,SUB,يترشف,يرتف
123,SUB,منها,م
124,INS,,يا
125,SUB,كل,ل
126,SUB,يوم,برم
127,OK,اخذ,اخذ
128,SUB,منها,مبا
129,OK,واعطاها,واعطاها
130,INS,,ا
131,INS,,و
132,SUB,وسلم,سل
133,SUB,ولم,ول
134,INS,,هو
135,DEL,تجبه,
136,OK,او,او
137,SUB,سلمت,سيت
138,OK,ولم,ولم
139,SUB,يجبها,جبا
140,OK,او,او
141,SUB,نسيا,نسبا
142,OK,السلام,السلام
143,OK,والوداع,والوداع
144,SUB,معا,معـ
145,INS,,ـ
146,SUB,لا,ا
147,SUB,يذكر,لايذكر
148,SUB,وافترقا,ولفرقا
149,OK,في,في
150,OK,طريقين,طريقين
151,SUB,متدابرين,متدارين
152,INS,,ن
153,SUB,لو,لر
154,SUB,كان,ان
155,OK,همام,همام
156,SUB,في,فى
157,OK,غير,غير
158,OK,ذلك,ذلك
159,OK,الموقف,الموقف
