,operation,one,two
0,INS,,١٦٣
1,OK,بعد,بعد
2,SUB,فترة,فارة
3,OK,وجيزة,وجيزة
4,SUB,فجعلت,علت
5,SUB,تحكيه,تحكة
6,SUB,وتمثله,و
7,INS,,يمثـية
8,INS,,ى
9,SUB,في,ي
10,DEL,ضحكه,
11,OK,وحديثه,وحديثه
12,INS,,و
13,INS,,تا
14,SUB,وتامينه,منه
15,OK,الصامت,الصامت
16,OK,واعتراضه,واعتراضه
17,SUB,بالاشارة,بالاشا
18,INS,,ا
19,INS,,ره
20,OK,وردوده,وردوده
21,OK,وهو,وهو
22,OK,مشغول,مشغول
23,SUB,وردوده,وردودة
24,OK,وهو,وهو
25,OK,حاضر,حاضر
26,SUB,القريحة,القرحة
27,OK,وتعقد,وتعقد
28,SUB,احيانا,احازا
29,OK,محادثة,محادثة
30,SUB,طويلة,طو
31,INS,,دلة
32,SUB,بينها,بسها
33,INS,,و
34,SUB,وبين,بين
35,SUB,نفسها,نفسا
36,INS,,ا
37,DEL,تتكلم,
38,SUB,فيها,وبها
39,OK,مرة,مرة
40,SUB,بصوتها,بصو
41,INS,,تها
42,INS,,و
43,SUB,واسلوبها,اسلو
44,INS,,مها
45,OK,ومرة,ومرة
46,OK,بصوت,بصوت
47,OK,همام,همام
48,SUB,واسلوبه,واسلواه
49,SUB,فتجيد,فتجد
50,SUB,المحاكاة,الحا
51,INS,,ا
52,INS,,ا
53,SUB,في,ف
54,OK,اللهجة,اللهجة
55,OK,والتفكير,والتفكير
56,OK,اجادة,اجادة
57,SUB,لا,للاعسا
58,DEL,يعيبها,
59,OK,الفرق,الفرق
60,SUB,بين,رين
61,SUB,الصوتين,الصو
62,INS,,تن
63,SUB,والجسمين,والجمان
64,SUB,والهيئتين,وايهانتان
65,OK,بل,بل
66,SUB,يزيدها,يزدها
67,OK,ملاحة,ملاحة
68,SUB,على,عل
69,OK,ملاحة,ملاحة
70,SUB,وانها,وذها
71,OK,لقد,لقد
72,SUB,عرفت,عرف
73,SUB,منه,مه
74,SUB,بزكانة,كانة
75,OK,المراة,المراة
76,OK,في,في
77,SUB,شهر,شبر
78,OK,واحد,واحد
79,OK,ما,ما
80,OK,لم,لم
81,SUB,يعرفه,يعرفة
82,OK,اصدقاؤه,اصدقاؤه
83,SUB,وخلطاؤه,وخلطاقة
84,SUB,في,فى
85,SUB,اعوام,اعرام
86,INS,,م
87,INS,,دهر
88,SUB,فتقول,ل
89,OK,له,له
90,OK,ان,ان
91,OK,الزوبعة,الزوبعة
92,SUB,منك,مزك
93,SUB,لا,للضف
94,DEL,تخيف,
95,OK,ولا,ولا
96,SUB,تطول,تطال
97,SUB,بمقدار,متدار
98,SUB,ما,ماخرف
99,DEL,يخيف,
100,OK,الاستقرار,الاستقرار
101,OK,الذي,الذي
102,SUB,بطل,يطل
103,SUB,فيه,فاسه
104,OK,التردد,التردد
105,OK,وخلا,وخلا
106,SUB,من,دمل
107,SUB,كل,تل
108,INS,,عبيت
109,DEL,هياج,
110,SUB,وكل,دل
111,SUB,ثورة,بودة
112,OK,وتقول,وتقول
113,SUB,له,لوه
114,SUB,انني,اذن
115,SUB,اذا,اقا
116,OK,اردت,اردت
117,OK,ان,ان
118,OK,اهزمك,اهزمك
119,OK,لم,لم
120,SUB,ابرز,از
121,INS,,اي
122,DEL,لك,
123,OK,بسلاح,بسلاح
124,OK,ولم,ولم
125,SUB,البس,اليس
126,OK,لك,لك
127,OK,شكة,شكة
128,OK,الحرب,الحرب
129,OK,فاقودك,فاقودك
130,OK,من,من
131,OK,اذنيك,اذنيك
132,DEL,لماذا,
133,DEL,هام,
134,DEL,بها,
135,OK,وما,وما
136,SUB,زالا,زللا
137,SUB,يتكاشفان,يتحاشقان
138,SUB,ويتكاشفان,وبتكاشفان
139,OK,حتى,حتى
140,SUB,علما,عيا
141,SUB,انهما,اهما
142,SUB,مكشوفان,مكشوفلس
143,OK,لا,لا
144,SUB,يتواريان,يتواربان
145,OK,في,في
146,OK,جنة,جنة
147,OK,لا,لا
148,OK,ينبت,ينبت
149,OK,فيها,فيها
150,OK,ورق,ورق
151,SUB,التين,التان
152,INS,,ن
153,OK,فكان,فكان
154,OK,هذا,هذا
155,OK,التكاشف,التكاشف
156,SUB,سببا,ا
157,SUB,ثانيا,ثانا
158,OK,من,من
159,SUB,اسباب,اساب
160,OK,هيام,هيام
161,OK,همام,همام
162,SUB,وقلما,وقيسا
163,SUB,ينحصر,ينصر
164,OK,الهيام,الهيام
165,OK,في,في
166,OK,سببين,سببين
167,SUB,اثنين,انزين
168,INS,,ا
169,DEL,نعم,
170,SUB,فقد,وقد
171,SUB,كان,كانت
172,SUB,لهيامه,لهامة
173,SUB,بها,مها
174,SUB,اسباب,اسلت
175,OK,مختلفات,مختلفات
176,OK,بعضها,بعضها
177,OK,محدود,محدود
178,OK,واضح,واضح
179,OK,المعالم,المعالم
180,INS,,و
181,SUB,وبعضها,يمضها
182,OK,مزيج,مزيج
183,OK,من,من
184,OK,شتى,شتى
185,OK,اسباب,اسباب
186,DEL,لا,
187,SUB,تتضح,لاتتضح
188,OK,لها,لها
189,OK,حدود,حدود
190,SUB,فمن,فن
191,SUB,تلك,تللك
192,OK,الاسباب,الاسباب
193,SUB,الواضحة,الالتة
194,OK,انه,انه
195,OK,كان,كان
196,OK,يحس,يحس
197,OK,احساسا,احساسا
198,OK,شديدا,شديدا
199,OK,ان,ان
