,operation,one,two
0,INS,,١٣٢
1,OK,لو,لو
2,OK,افرغت,افرغت
3,OK,كل,كل
4,SUB,ما,مافي
5,DEL,في,
6,OK,جعبتها,جعبتها
7,OK,من,من
8,OK,ذلك,ذلك
9,SUB,الحديث,الحديت
10,OK,اول,اول
11,DEL,ما,
12,SUB,تسعف,ماتسعف
13,SUB,المناسبة,المناسة
14,OK,وتبدر,وتبدر
15,OK,من,من
16,OK,همام,همام
17,SUB,بادرة,نادرة
18,OK,اغراء,اغراء
19,OK,قال,قال
20,SUB,همام,هما
21,INS,,ا
22,OK,لا,لا
23,SUB,تؤاخذيني,تؤاخذاني
24,OK,ان,ان
25,OK,ذكرت,ذكرت
26,OK,الزواج,الزواج
27,OK,مرة,مرة
28,OK,او,او
29,OK,مرتين,مرتين
30,SUB,فانني,فاني
31,OK,لم,لم
32,OK,اتزوج,اتزوج
33,OK,قط,قط
34,OK,ولا,ولا
35,OK,خبرة,خبرة
36,OK,لي,لي
37,OK,بهذا,بهذا
38,SUB,الجانب,الحلا
39,INS,,اب
40,SUB,من,ون
41,SUB,مزعجات,مزحات
42,SUB,الدنيا,الدناا
43,DEL,سارة,
44,OK,قالت,قالت
45,INS,,ت
46,SUB,اصحيح,اجيح
47,OK,لقد,لقد
48,OK,اراحك,اراحك
49,SUB,لله,اليوه
50,OK,فباي,فباي
51,OK,جانب,جانب
52,OK,من,من
53,SUB,مزعجات,مزحات
54,OK,الدنيا,الدنيا
55,OK,انت,انت
56,SUB,خبير,حار
57,SUB,فاسرع,واسرع
58,OK,همام,همام
59,OK,قائلا,قائلا
60,INS,,ا
61,OK,لذلك,لذلك
62,OK,شرح,شرح
63,SUB,يطول,يطالل
64,OK,قالت,قالت
65,INS,,ت
66,OK,يا,يا
67,SUB,لك,ليك
68,OK,من,من
69,SUB,منتقم,منتهرر
70,SUB,على,عل
71,OK,انك,انك
72,OK,تستطيع,تستطيع
73,OK,ان,ان
74,SUB,تطمئن,تطمثن
75,OK,كل,كل
76,SUB,الاطمئنان,اللطمثتان
77,SUB,فانني,فاني
78,OK,لا,لا
79,OK,اكلفك,اكلفك
80,OK,عناء,عناء
81,OK,هذا,هذا
82,OK,الشرح,الشرح
83,OK,ولا,ولا
84,OK,استطلع,استطلع
85,OK,دخائل,دخائل
86,OK,شانك,شانك
87,INS,,ك
88,OK,لست,لست
89,SUB,فضولية,فضو
90,INS,,لية
91,SUB,بحمد,يحمد
92,SUB,لله,الله
93,OK,قال,قال
94,INS,,ل
95,OK,واذا,واذا
96,OK,كنت,كنت
97,OK,انا,انا
98,INS,,وضو
99,SUB,فضوليا,ليا
100,INS,,ب
101,OK,قالت,قالت
102,INS,,ت
103,SUB,اذن,اذا
104,SUB,يختلف,ختلف
105,SUB,الامر,الا
106,OK,قال,قال
107,INS,,ل
108,OK,كيف,كيف
109,SUB,يختلف,مختلف
110,OK,قالت,قالت
111,INS,,ت
112,SUB,يلوح,يالوح
113,OK,لي,لي
114,SUB,انك,اتاك
115,SUB,كما,كا
116,OK,وصفت,وصفت
117,OK,نفسك,نفسك
118,INS,,ك
119,SUB,انت,اتت
120,OK,فضولي,فضولي
121,OK,ولا,ولا
122,SUB,فخر,يقر
123,SUB,قال,تال
124,INS,,ل
125,OK,ليس,ليس
126,OK,مع,مع
127,OK,كل,كل
128,SUB,الناس,الاس
129,OK,قالت,قالت
130,INS,,ت
131,OK,تحيات,تحيات
132,SUB,وغزل,وغزللا
133,DEL,وعما,
134,SUB,قريب,وصاقريب
135,INS,,ب
136,SUB,عيناك,عيتاك
137,OK,ووجنتاك,ووجنتاك
138,SUB,واهواك,واهالك
139,OK,ولا,ولا
140,OK,انساك,انساك
141,OK,الى,الى
142,OK,اخر,اخر
143,OK,هذا,هذا
144,OK,الموال,الموال
145,OK,المحفوظ,المحفوظ
146,OK,قال,قال
147,INS,,ل
148,OK,ولماذا,ولماذا
149,SUB,عما,عا
150,OK,قريب,قريب
151,INS,,ا
152,INS,,ا
153,SUB,الان,الانن
154,OK,قالت,قالت
155,INS,,ت
156,OK,انت,انت
157,SUB,عجول,تحول
158,OK,وانت,وانت
159,OK,جريء,جريء
160,OK,ايضا,ايضا
