,operation,one,two
0,INS,,١٢٩
1,OK,قال,قال
2,OK,همام,همام
3,INS,,م
4,OK,اسعد,اسعد
5,SUB,لله,الله
6,SUB,الصباح,الصا
7,INS,,ا
8,OK,اين,اين
9,SUB,زاهر,زامر
10,DEL,يا,
11,SUB,مدام,تامدام
12,INS,,ب
13,SUB,فردت,ردت
14,SUB,تحيته,يتة
15,SUB,بمثلها,يمثلها
16,OK,وقالت,وقالت
17,INS,,ت
18,SUB,اولا,او
19,SUB,نراك,للتراك
20,OK,الا,الا
21,OK,زائرا,زائرا
22,OK,لزاهر,لزاهر
23,OK,انه,انه
24,OK,خرج,خرج
25,OK,منذ,منذ
26,SUB,هنيهة,هنيهه
27,SUB,على,عل
28,OK,ان,ان
29,OK,يعود,يعود
30,OK,بعد,بعد
31,OK,قليل,قليل
32,OK,والتفت,والتفت
33,SUB,همام,هما
34,SUB,الى,الي
35,SUB,صفحة,صحفة
36,SUB,المكرونة,المـكرونة
37,OK,قائلا,قائلا
38,INS,,ا
39,OK,ارى,ارى
40,OK,ان,ان
41,SUB,الديكة,الدبكة
42,SUB,اليوم,المام
43,SUB,ايطالية,انطالة
44,OK,وليست,وليست
45,OK,رومية,رومية
46,INS,,ة
47,INS,,ذ
48,DEL,فلم,
49,OK,تجب,تجب
50,SUB,ماريانا,ماريلنا
51,SUB,بغير,يغير
52,SUB,ابتسامة,ابتسلمة
53,OK,عريضة,عريضة
54,SUB,وانما,وايما
55,SUB,اجابت,اجانت
56,OK,الفتاة,الفتاة
57,OK,قائلة,قائلة
58,INS,,ة
59,OK,ان,ان
60,SUB,كان,كارر
61,OK,الجنس,الجنس
62,OK,بالطعام,بالطعام
63,SUB,فالديكة,والدبكة
64,SUB,هنا,هذا
65,SUB,عالمية,عالمبة
66,OK,لا,لا
67,OK,تدين,تدين
68,SUB,بجنس,تس
69,OK,من,من
70,SUB,الاجناس,اللجناس
71,INS,,س
72,OK,مصرية,مصرية
73,OK,ان,ان
74,OK,اكلت,اكلت
75,SUB,الفول,ايقول
76,OK,المدمس,المدمس
77,INS,,واه
78,SUB,وانجليزية,لزية
79,OK,ان,ان
80,INS,,ا
81,SUB,اكلت,كيت
82,SUB,البطاطس,البطامط
83,INS,,س
84,SUB,وهندية,وهندة
85,OK,ان,ان
86,SUB,صبرت,صارت
87,SUB,على,عل
88,OK,الصيام,الصيام
89,SUB,الطويل,ايطو
90,INS,,يل
91,INS,,ونظارت
92,INS,,اليها
93,INS,,ا
94,INS,,مارالناا
95,OK,نظرة,نظرة
96,OK,العتب,العتب
97,OK,المصطنع,المصطنع
98,OK,واستظرف,واستظرف
99,OK,همام,همام
100,SUB,جوابها,جو
101,INS,,ايهااو
102,SUB,واستغرب,استغرب
103,SUB,ماريانا,مشار
104,DEL,فنظرت,
105,DEL,اليها,
106,SUB,مشاركتها,كتها
107,SUB,في,فى
108,OK,الحديث,الحديث
109,SUB,في,ف
110,OK,وقت,وقت
111,OK,واحد,واحد
112,OK,ورحب,ورحب
113,OK,مع,مع
114,OK,ذلك,ذلك
115,SUB,بهذه,هذه
116,OK,المشاركة,المشاركة
117,OK,التي,التي
118,OK,احس,احس
119,OK,لتوها,لتوها
120,SUB,انها,اذا
121,OK,وافقت,وافقت
122,OK,هواه,هواه
123,OK,وانه,وانه
124,OK,كان,كان
125,SUB,يسوق,يساق
126,SUB,الحديث,الحديت
127,OK,اليها,اليها
128,OK,ان,ان
129,OK,ابطا,ابطا
130,OK,المساق,المساق
131,OK,قال,قال
132,OK,همام,همام
133,INS,,م
134,OK,ان,ان
135,OK,الانسة,الانسة
136,OK,تعرف,تعرف
137,OK,كل,كل
138,OK,شيء,شيء
139,OK,عن,عن
140,SUB,ديكة,ديكك
141,OK,البيت,البيت
142,SUB,وتذبذبها,وتذاذ
143,INS,,بها
144,OK,في,في
145,INS,,الو
146,SUB,الوطنية,طنية
147,OK,ولكني,ولكني
148,DEL,لا,
149,SUB,اذكر,للاذكر
150,SUB,انني,اتى
151,OK,رايتك,رايتك
152,OK,هنا,هنا
153,DEL,يا,
154,SUB,انسة,ياانسة
155,OK,قبل,قبل
156,OK,الان,الان
157,OK,ماذا,ماذا
158,OK,يقول,يقول
159,SUB,ايقول,ابةال
160,SUB,لا,للاذ
161,SUB,اذكر,ر
162,SUB,انني,اني
163,SUB,رايتك,راتك
164,OK,اكان,اكان
165,OK,من,من
166,SUB,الجائز,الامز
167,OK,اذن,اذن
168,OK,ان,ان
169,SUB,يراها,راها
170,INS,,و
171,SUB,ويهملها,يهملها
172,INS,,و
173,SUB,وينسى,ينسى
174,OK,انه,انه
175,OK,راها,راها
176,OK,احس,احس
177,OK,همام,همام
178,OK,ايضا,ايضا
179,SUB,ان,ار
180,SUB,الكلمة,المكلمة
181,OK,لم,لم
182,OK,توافق,توافق
183,SUB,هواها,هؤلها
184,OK,وسمعها,وسمعها
185,SUB,تجيب,نجيب
186,SUB,بشيء,يشاء
187,OK,من,من
188,OK,الامتعاض,الامتعاض
189,SUB,المكتوم,ايك
190,SUB,كانها,تاماامرها
191,OK,تخاطب,تخاطب
192,OK,نفسها,نفسها
193,INS,,ا
