,operation,one,two
0,INS,,٢
1,DEL,لا,
2,SUB,تترجم,للتبرجر
3,OK,عن,عن
4,OK,تلك,تلك
5,SUB,الارادة,ايارادة
6,OK,الا,الا
7,OK,بالعمل,بالعمل
8,OK,الواقع,الواقع
9,OK,دون,دون
10,OK,التفكير,التفكير
11,OK,ودون,ودون
12,OK,التعليل,التعليل
13,SUB,ودون,ودور
14,OK,التفسير,التفسير
15,SUB,فطلبت,وطلبت
16,OK,النجاة,النجاة
17,SUB,بالبداهة,بالاداهة
18,SUB,المرتجلة,المر
19,INS,,نحلة
20,SUB,وحملت,وحلمت
21,OK,الجسد,الجسد
22,OK,الذي,الذي
23,OK,هي,هي
24,OK,قوامه,قوامه
25,OK,الى,الى
26,OK,خارج,خارج
27,OK,المنزل,المنزل
28,OK,وهي,وهي
29,DEL,لا,
30,SUB,تعي,للتعى
31,OK,ولا,ولا
32,OK,تفقه,تفقه
33,OK,الى,الى
34,OK,اين,اين
35,OK,تسير,تسير
36,INS,,ر
37,OK,ولا,ولا
38,OK,لوم,لوم
39,SUB,على,عل
40,SUB,من,مري
41,OK,يطلب,يطلب
42,OK,النجاة,النجاة
43,OK,فانما,فانما
44,OK,هكذا,هكذا
45,OK,تطلب,تطلب
46,OK,النجاة,النجاة
47,INS,,ة
48,INS,,ا
