,operation,one,two
0,INS,,١٠٩
1,SUB,رجلا,رحلا
2,OK,ما,ما
3,SUB,قبلت,قالت
4,SUB,وانها,وايها
5,DEL,لو,
6,SUB,كانت,لوكانت
7,SUB,تثور,تتار
8,SUB,لثارت,اتارت
9,SUB,على,عل
10,SUB,الرجال,ايال
11,SUB,لانهم,لام
12,SUB,يستمعون,يستمعان
13,OK,الى,الى
14,INS,,ذلك
15,DEL,هذا,
16,SUB,الهراء,الرائ
17,OK,ومن,ومن
18,SUB,لوازمها,لالزمها
19,OK,التي,التي
20,DEL,لا,
21,SUB,تفارقها,لاتفارقها
22,SUB,انها,ارا
23,DEL,ما,
24,SUB,حضرت,ماحضرت
25,OK,قط,قط
26,SUB,رواية,روايةة
27,SUB,فيها,وبها
28,OK,نزاع,نزاع
29,OK,بين,بين
30,SUB,رجل,رحل
31,OK,وامراة,وامراة
32,OK,وعاشق,وعاشق
33,OK,وعاشقة,وعاشقة
34,OK,الا,الا
35,OK,كان,كان
36,OK,عطفها,عطفها
37,SUB,في,فى
38,SUB,جانب,جانت
39,OK,الرجل,الرجل
40,SUB,وان,ولن
41,OK,غدر,غدر
42,SUB,وان,وات
43,OK,خان,خان
44,SUB,ويشق,واشي
45,OK,عليها,عليها
46,OK,منظر,منظر
47,SUB,العاشق,الهامي
48,OK,الموله,الموله
49,OK,المغموم,المغموم
50,SUB,فتهتف,وتهتف
51,OK,من,من
52,OK,قلبها,قلبها
53,SUB,لا,لامن
54,DEL,من,
55,SUB,لسانها,لسارا
56,SUB,وحده,وحدهه
57,OK,ما,ما
58,INS,,ا
59,DEL,من,
60,SUB,امراة,مراة
61,SUB,تستحق,ستحق
62,OK,هذا,هذا
63,SUB,العذاب,العذات
64,INS,,ت
65,SUB,تحب,تح
66,SUB,التدليل,التدلل
67,SUB,كما,كا
68,SUB,تحبه,عيه
69,OK,كل,كل
70,OK,بنت,بنت
71,OK,من,من
72,SUB,بنات,بذات
73,SUB,حواء,حو
74,INS,,ء
75,SUB,ولكنها,و
76,SUB,تكره,اكتالتكره
77,OK,التدليل,التدليل
78,SUB,السخي,ايسخ
79,OK,الفياض,الفياض
80,SUB,كما,ا
81,OK,تكره,تكره
82,OK,التدليل,التدليل
83,OK,المعسول,المعسول
84,OK,الناصع,الناصع
85,OK,الحلاوة,الحلاوة
86,SUB,وانما,واما
87,OK,تحب,تحب
88,OK,ان,ان
89,OK,يقطر,يقطر
90,SUB,لها,ها
91,SUB,التدليل,التدلل
92,OK,تقطيرا,تقطيرا
93,OK,وان,وان
94,SUB,يشاب,يشات
95,INS,,ها
96,OK,ابدا,ابدا
97,OK,ببعض,ببعض
98,OK,التوابل,التوابل
99,SUB,والافاويه,والافلاية
100,OK,سالت,سالت
101,OK,صديقها,صديقها
102,OK,وقد,وقد
103,OK,صفت,صفت
104,SUB,واستسلمت,واستسارت
105,OK,لعطفه,لعطفه
106,SUB,عليها,عليا
107,INS,,ا
108,OK,اتحزن,اتحزن
109,SUB,علي,عا
110,OK,اذا,اذا
111,OK,مت,مت
112,SUB,فلم,ول
113,SUB,يدر,يدركاف
114,DEL,كيف,
115,SUB,يجيبها,جاها
116,OK,ولكنه,ولكنه
117,OK,قال,قال
118,INS,,ل
119,SUB,هذا,هذاسؤ
120,SUB,سؤال,ال
121,OK,سابق,سابق
122,SUB,لاوانه,لاولته
123,DEL,يا,
124,SUB,بنية,باتنية
125,OK,قالت,قالت
126,INS,,ت
127,SUB,ستبكي,ستاي
128,OK,ولا,ولا
129,OK,شك,شك
130,INS,,ك
131,DEL,لا,
132,SUB,اسالك,للاسالك
133,SUB,في,فى
134,OK,ذلك,ذلك
135,INS,,ك
136,OK,ولكن,ولكن
137,DEL,كم,
138,SUB,عبرة,عبر
139,INS,,ه
140,SUB,يا,يائري
141,SUB,ترى,يمى
142,INS,,ى
143,DEL,تميزني,
144,SUB,بها,ببا
145,SUB,على,عل
146,OK,من,من
147,SUB,بكيتهم,بكاهم
148,DEL,العبرات,
149,DEL,رصيد,
150,OK,قال,قال
151,OK,وهو,وهو
152,DEL,لا,
153,DEL,يظهر,
154,SUB,المزح,لايظهرالمزح
155,OK,ولا,ولا
156,SUB,يحاول,جلال
157,OK,ان,ان
158,SUB,يكتمه,يسكتمهه
159,SUB,اراجع,اراج
160,DEL,ما,
161,SUB,عندي,ماعندي
162,OK,من,من
163,INS,,ن
164,INS,,رصادد
165,INS,,العارات
166,SUB,واجيبك,واحمك
167,SUB,قبل,قمل
168,SUB,الوقت,الرقت
169,OK,المناسب,المناسب
170,OK,بقليل,بقليل
171,INS,,ل
172,DEL,سارة,
173,OK,قالت,قالت
174,SUB,انت,ت
175,DEL,لا,
176,SUB,تريح,ت
177,OK,قال,قال
178,INS,,ل
179,OK,ولكني,ولكني
180,OK,اراك,اراك
181,OK,مرتاحة,مرتاحة
182,INS,,ة
183,OK,اانت,اانت
184,SUB,تموتين,يموتين
185,INS,,ن
186,OK,ومن,ومن
187,SUB,الذي,اللام
