,operation,one,two
0,DEL,فوثبت,
1,SUB,من,م
2,SUB,جانبه,جاذبة
3,SUB,كما,ا
4,SUB,يثب,يئب
5,OK,الطائر,الطائر
6,OK,بلا,بلا
7,SUB,تنبيه,تتباه
8,OK,ولا,ولا
9,INS,,اتناوه
10,INS,,الى
11,INS,,ان
12,INS,,ج
13,INS,,الى
14,INS,,ى
15,INS,,الرشاش
16,INS,,ش
17,OK,كعادتها,كعادتها
18,SUB,في,فى
19,OK,كل,كل
20,OK,زيارة,زيارة
21,SUB,بلا,يلا
22,OK,اختلاف,اختلاف
23,SUB,بينصبح,بين
24,INS,,صبح
25,OK,ومساء,ومساء
26,OK,وصيف,وصيف
27,DEL,الرشاش,
28,DEL,انتباه,
29,DEL,الى,
30,DEL,اين,
31,DEL,الى,
32,OK,وشتاء,وشتاء
33,SUB,لانها,لاها
34,SUB,لا,لايمان
35,DEL,تميز,
36,OK,الفصول,الفصول
37,SUB,كما,ا
38,OK,تقول,تقول
39,OK,الا,الا
40,SUB,بالتقويم,بالتقوم
41,INS,,وحر
42,SUB,وجريدة,يدة
43,SUB,الازياء,الازله
44,INS,,ه
45,OK,افي,افي
46,OK,هذه,هذه
47,OK,تريد,تريد
48,SUB,التفريط,التقر
49,SUB,يا,يط
50,SUB,همام,يلهمام
51,SUB,وهي,وهى
52,INS,,ى
53,DEL,في,
54,OK,قبضة,قبضة
55,SUB,يديك,يدالك
56,OK,لا,لا
57,SUB,يا,باصا
58,DEL,صاح,
59,OK,لست,لست
60,OK,معك,معك
61,SUB,في,فى
62,OK,هذا,هذا
63,INS,,ا
64,OK,انما,انما
65,SUB,التفريط,التقراط
66,SUB,فيما,فيا
67,INS,,يعارض
68,SUB,يعوضويستبدل,واستبدي
69,OK,فاما,فاما
70,SUB,الذي,الذى
71,SUB,لا,للعوض
72,SUB,عوضعنه,عنه
73,OK,ولا,ولا
74,OK,بديل,بديل
75,OK,له,له
76,OK,فان,فان
77,SUB,احتمال,احتبلل
78,OK,الاذى,الاذى
79,SUB,فيه,فئة
80,SUB,لخير,لخبرة
81,OK,من,من
82,SUB,احتمال,احتيال
83,OK,ضياعه,ضياعه
84,INS,,و
85,SUB,واللهفة,اللهفة
86,SUB,عليه,علبة
87,OK,وانه,وانه
88,INS,,اؤ
89,DEL,لفي,
90,OK,هذه,هذه
91,SUB,المناجاة,المتاحلة
92,OK,اذا,اذا
93,OK,هي,هي
94,SUB,تتهادى,تهادي
95,INS,,وتنقض
96,SUB,وتنفضشعرها,شعرها
97,SUB,كما,ا
98,INS,,تنقض
99,SUB,تنفضالفرس,الفرس
100,SUB,الكريمة,التكرمة
101,OK,عرفها,عرفها
102,OK,واذا,واذا
103,SUB,هي,ه
104,OK,امام,امام
105,SUB,المراة,المراا
106,INS,,ف
107,SUB,مصقولة,ولة
108,SUB,ندية,ندبة
109,SUB,كالثمرة,كالثرة
110,OK,الناضجة,الناضجة
111,SUB,في,فى
112,OK,شعاع,شعاع
113,OK,الفجر,الفجر
114,SUB,البليل,البلبل
115,INS,,ل
116,OK,وكالشيطان,وكالشيطان
117,INS,,ن
118,OK,منذ,منذ
119,OK,الازل,الازل
120,SUB,وقفت,وقتت
121,SUB,هذه,هذة
122,OK,الفتنة,الفتنة
123,SUB,الى,ال
124,INS,,ل
125,DEL,جانب,
126,SUB,ووقف,وووم
127,SUB,الى,ال
128,SUB,الجانب,الالءس
129,OK,المقابل,المقابل
130,OK,لها,لها
131,SUB,حكماء,حلا
132,OK,الارض,الارض
133,OK,وهداتها,وهداتها
134,SUB,ومشترعوها,ومشرعوها
135,SUB,واصحاب,واحلب
136,SUB,النظم,النظر
137,OK,والدساتير,والدساتير
138,OK,فيها,فيها
139,OK,وقالت,وقالت
140,SUB,هذه,هذة
141,OK,الفتنة,الفتنة
142,SUB,كلمتها,كلتا
143,OK,وقال,وقال
144,SUB,الحكماء,الحكاء
145,SUB,والهداة,والهدلة
146,SUB,كلمتهم,كيسهم
147,OK,ونظرت,ونظرت
148,OK,ونظروا,ونظروا
149,OK,ووعدت,ووعدت
150,OK,واوعدت,واوعدت
151,OK,ووعدوا,ووعدوا
152,SUB,واوعدوا,واوعدواا
153,SUB,وامامك,واماماك
154,SUB,الناس,ايتاس
155,SUB,جميعا,مبعا
156,SUB,فاسالهم,فاسال
157,OK,واحدا,واحدا
158,OK,واحدا,واحدا
159,INS,,ا
160,DEL,كم,
161,SUB,مرة,ورة
162,SUB,سمعتم,سمة
163,OK,هذه,هذه
164,SUB,وكم,و
165,OK,مرة,مرة
166,SUB,سمعتم,سمع
167,OK,هؤلاء,هؤلاء
168,OK,وانا,وانا
169,SUB,الضمين,الضمان
170,OK,لك,لك
171,SUB,ان,ارى
172,SUB,في,فى
173,SUB,تاريخ,تارخكل
174,DEL,كل,
175,OK,انسان,انسان
176,OK,مرة,مرة
177,OK,واحدة,واحدة
178,SUB,على,عل
179,OK,الاقل,الاقل
180,OK,سمع,سمع
181,OK,فيها,فيها
182,OK,لهذه,لهذه
183,OK,الفتنة,الفتنة
184,OK,ولم,ولم
185,OK,يسمع,يسمع
186,DEL,معها,
187,SUB,لحكمة,موءيدمة
188,SUB,الحكماء,الى
189,INS,,خاء
190,OK,ولا,ولا
191,SUB,لشيء,لثي
192,OK,من,من
193,SUB,الاشياء,الامساء
