,operation,one,two
0,INS,,١٦٩
1,SUB,والايماء,ايا
2,INS,,ماء
3,OK,دون,دون
4,OK,الاعراب,الاعراب
5,OK,والافصاح,والافصاح
6,SUB,وربما,ورما
7,OK,تواعدا,تواعدا
8,OK,الى,الى
9,OK,جلسة,جلسة
10,OK,من,من
11,OK,جلسات,جلسات
12,SUB,الصور,ايصار
13,OK,المتحركة,المتحركة
14,SUB,في,فى
15,OK,مكان,مكان
16,OK,لا,لا
17,SUB,غبار,غمار
18,SUB,عليه,علبة
19,SUB,فيتحدثان,وتحدثان
20,SUB,بلسان,لسان
21,OK,بطل,بطل
22,SUB,الرواية,الرؤلة
23,SUB,وبطلتها,ويطلبا
24,OK,ويسهبان,ويسهبان
25,OK,ما,ما
26,SUB,احتملت,احتميت
27,SUB,الكناية,الكتابة
28,SUB,الاسهاب,الاساب
29,INS,,ب
30,SUB,ثم,م
31,OK,يغيران,يغيران
32,SUB,سياق,سلق
33,SUB,الحديث,الحديت
34,INS,,ق
35,DEL,في,
36,OK,غير,غير
37,SUB,اقتضاب,اقتضا
38,SUB,ولا,لالا
39,DEL,ابتسار,
40,OK,وكانا,وكانا
41,SUB,اشبه,اشه
42,SUB,بالنجمين,بالتحمين
43,SUB,السيارين,السيارن
44,OK,في,في
45,OK,المنظومة,المنظومة
46,OK,الواحدة,الواحدة
47,DEL,لا,
48,SUB,يزالان,للازالان
49,INS,,نحو
50,SUB,يحومان,مان
51,INS,,ى
52,DEL,في,
53,SUB,نطاق,ذطلق
54,OK,واحد,واحد
55,SUB,ويتجاذبان,واتجاذبان
56,OK,حول,حول
57,OK,محور,محور
58,OK,واحد,واحد
59,SUB,ولكنهما,ويكما
60,SUB,يحذران,ذران
61,OK,التقارب,التقارب
62,INS,,ب
63,OK,لانه,لانه
64,SUB,اصطدام,اصطدا
65,DEL,ولم,
66,OK,تكن,تكن
67,OK,هند,هند
68,SUB,وليكن,ولحكن
69,OK,اسمها,اسمها
70,OK,هندا,هندا
71,OK,لتعتقد,لتعتقد
72,SUB,الرهبانية,الرهبانة
73,INS,,ى
74,DEL,في,
75,OK,همام,همام
76,SUB,ولا,ويا
77,SUB,لتزعم,ليزا
78,SUB,بينها,ببنها
79,INS,,و
80,SUB,وبين,بين
81,INS,,و
82,SUB,وجدانها,جدلها
83,OK,انه,انه
84,OK,معزول,معزول
85,SUB,عن,ن
86,OK,عالم,عالم
87,SUB,النساء,الذساء
88,INS,,ء
89,OK,غير,غير
90,SUB,انها,امها
91,OK,لم,لم
92,OK,تكن,تكن
93,OK,تحفل,تحفل
94,OK,اتصاله,اتصاله
95,OK,بالنساء,بالنساء
96,DEL,ما,
97,SUB,دام,مادام
98,OK,اسمهن,اسمهن
99,OK,نساء,نساء
100,OK,لا,لا
101,SUB,يلوح,يالوح
102,OK,من,من
103,SUB,بينهن,بيتهن
104,SUB,اسم,اسه
105,OK,امراة,امراة
106,OK,واحدة,واحدة
107,SUB,وشبح,وشاح
108,SUB,غرام,عرام
109,OK,واحد,واحد
110,SUB,فان,فاذا
111,DEL,اسم,
112,OK,النساء,النساء
113,INS,,وقى
114,DEL,في,
115,OK,هذه,هذه
116,OK,الحالة,الحالة
117,OK,لا,لا
118,OK,يدل,يدل
119,OK,على,على
120,OK,معنى,معنى
121,SUB,ولا,وللانتقلص
122,SUB,انتقاصفيه,فه
123,OK,لما,لما
124,SUB,بينهما,بينما
125,OK,من,من
126,OK,رعاية,رعاية
127,SUB,واستئثار,واتتار
128,INS,,ر
129,SUB,فلما,فيما
130,INS,,ا
131,SUB,شعرت,سعرت
132,OK,بان,بان
133,OK,النساء,النساء
134,SUB,تحولن,تخو
135,INS,,لن
136,OK,عنده,عنده
137,OK,الى,الى
138,OK,امراة,امراة
139,OK,لها,لها
140,OK,شان,شان
141,SUB,غير,غيرشتان
142,DEL,شئون,
143,SUB,اخواتها,احراءءا
144,DEL,من,
145,SUB,بنات,مذيبات
146,SUB,حواء,حراء
147,OK,زارته,زارته
148,OK,على,على
149,OK,حين,حين
150,SUB,غرة,عرة
151,INS,,ى
152,DEL,في,
153,SUB,مكتب,وت
154,SUB,عمله,بيه
155,SUB,وهي,وه
156,OK,الزيارة,الزيارة
157,SUB,الاولى,الاول
158,SUB,والاخيرة,والاخبرة
159,OK,من,من
160,OK,قبيلها,قبيلها
161,OK,ولم,ولم
162,SUB,يكن,ركن
163,OK,لها,لها
164,SUB,مسوغ,مساع
165,OK,من,من
166,SUB,طول,و
167,INS,,ط
168,INS,,ل
169,SUB,الغيبة,الغاة
170,OK,ولا,ولا
171,OK,امتناع,امتناع
172,SUB,الحديث,حديت
173,DEL,في,
174,OK,التليفون,التليفون
175,INS,,ن
176,SUB,فما,فا
177,OK,شك,شك
178,OK,لحظة,لحظة
179,OK,في,في
180,OK,غرض,غرض
181,OK,الزيارة,الزيارة
182,OK,ولا,ولا
183,SUB,في,فى
184,OK,باعثها,باعثها
185,SUB,وتوقع,وواع
186,SUB,منها,مها
187,OK,عتبا,عتبا
188,OK,عنيفا,عنيفا
189,SUB,على,عل
190,SUB,اسلوبها,اسلو
191,INS,,بيا
192,SUB,في,ف
193,OK,التعبير,التعبير
194,INS,,١١
195,INS,,١
196,INS,,ارةة
