,operation,one,two
0,INS,,ركبضا
1,SUB,وكيفالرقابة,لرفاية
2,INS,,و
3,SUB,صحت,كت
4,OK,النية,النية
5,SUB,على,عل
6,OK,الرقابة,الرقابة
7,OK,فلا,فلا
8,SUB,مناصمنها,مناص
9,INS,,ص
10,SUB,وبقي,واق
11,OK,امر,امر
12,SUB,الرقيب,الرقب
13,OK,والعثور,والعثور
14,OK,عليه,عليه
15,SUB,فمن,وفن
16,OK,يكون,يكون
17,OK,هذا,هذا
18,SUB,الرقيب,الرقات
19,OK,لم,لم
20,OK,يشرع,يشرع
21,OK,همام,همام
22,OK,في,في
23,INS,,يعي
24,DEL,بحث,
25,OK,هذه,هذه
26,OK,المسالة,المسالة
27,SUB,حتى,ى
28,OK,وضح,وضح
29,OK,له,له
30,SUB,انها,ايها
31,OK,مشكلة,مشكلة
32,OK,كثيرة,كثيرة
33,OK,الشعاب,الشعاب
34,SUB,فخطر,بطر
35,OK,له,له
36,SUB,في,فى
37,SUB,بداية,بدائة
38,OK,الامر,الامر
39,OK,ان,ان
40,SUB,يستعين,يستعن
41,SUB,برجل,رجل
42,SUB,يؤدي,يزدي
43,OK,هذه,هذه
44,OK,المهمة,المهمة
45,SUB,وينقده,ويتقدة
46,SUB,على,عل
47,OK,ذلك,ذلك
48,OK,اجرا,اجرا
49,SUB,يرضيه,رضاه
50,OK,ثم,ثم
51,OK,قلب,قلب
52,SUB,الامر,الام
53,SUB,على,عل
54,OK,وجوهه,وجوهه
55,SUB,فراى,وراى
56,OK,ان,ان
57,OK,هذا,هذا
58,OK,الرجل,الرجل
59,OK,المستاجر,المستاجر
60,SUB,يحتاج,حتاج
61,DEL,الى,
62,SUB,رقيب,اليرقيب
63,SUB,عليه,علمه
64,INS,,اض
65,SUB,لضمان,بان
66,SUB,اخلاصه,اخلاصة
67,INS,,و
68,SUB,وجده,جدله
69,OK,وحسن,وحسن
70,SUB,التبصرفي,التبصر
71,INS,,ف
72,SUB,عمله,سلوه
73,SUB,فاذا,ولذا
74,INS,,ترك
75,OK,بغير,بغير
76,OK,رقيب,رقيب
77,SUB,فاغلب,واغلب
78,OK,الظن,الظن
79,OK,انه,انه
80,SUB,ياتي,يان
81,INS,,ى
82,DEL,في,
83,OK,اخر,اخر
84,OK,كل,كل
85,SUB,نهار,بها
86,SUB,ومعه,ومحة
87,OK,كشف,كشف
88,OK,طويل,طويل
89,INS,,عريض
90,SUB,عريضباجور,ياجور
91,SUB,السيارات,السياران
92,SUB,والجلوسعلى,واهلوس
93,INS,,عل
94,SUB,القهوات,القهاات
95,OK,ورشوة,ورشوة
96,OK,الخدم,الخدم
97,OK,والبوابين,والبوابين
98,OK,ولا,ولا
99,OK,فائدة,فائدة
100,OK,من,من
101,SUB,جميع,مه
102,OK,ذلك,ذلك
103,OK,غير,غير
104,OK,التضليل,التضليل
105,OK,والمراوغة,والمراوغة
106,SUB,والتشويق,والنشوات
107,OK,لاستطالة,لاستطالة
108,SUB,الرقابة,الرقلة
109,SUB,واغتنام,واغنام
110,OK,الاجور,الاجور
