,operation,one,two
0,OK,للمدرسة,للمدرسة
1,OK,ولا,ولا
2,OK,هو,هو
3,SUB,يطيق,يطبق
4,SUB,الحبس,الحرس
5,SUB,والعزلة,والهزية
6,OK,عن,عن
7,OK,انداده,انداده
8,OK,واترابه,واترابه
9,OK,ولا,ولا
10,OK,هو,هو
11,SUB,يسلم,ي
12,OK,من,من
13,OK,معاشرة,معاشرة
14,INS,,هؤ
15,INS,,ء
16,INS,,لا
17,SUB,الانداد,الاذداد
18,OK,والاتراب,والاتراب
19,INS,,ب
20,OK,قال,قال
21,SUB,همام,هام
22,INS,,م
23,OK,ولكنك,ولكنك
24,SUB,تعرفين,تعرفان
25,OK,انداده,انداده
26,OK,واترابه,واترابه
27,SUB,فمن,من
28,SUB,منهم,مهم
29,SUB,تحسبينه,حياته
30,SUB,خليقا,خلقا
31,OK,ان,ان
32,SUB,يعيد,يعبد
33,SUB,على,عل
34,OK,مسمعه,مسمعه
35,OK,تلك,تلك
36,SUB,العبارات,العمارات
37,DEL,سارة,
38,SUB,قالت,والت
39,INS,,ت
40,OK,ومن,ومن
41,OK,اين,اين
42,SUB,لي,لى
43,OK,ان,ان
44,SUB,اعلم,امل
45,OK,فقد,فقد
46,SUB,يسمعونه,يسمحونه
47,OK,من,من
48,OK,خادمة,خادمة
49,OK,او,او
50,OK,خادم,خادم
51,SUB,في,ف
52,INS,,ا
53,SUB,اكنان,كتان
54,OK,الحدائق,الحدائق
55,SUB,وزوايا,وزواذا
56,SUB,الطريق,الطر
57,INS,,ى
58,OK,قال,قال
59,INS,,ل
60,INS,,او
61,SUB,اوهذا,هذا
62,OK,كلام,كلام
63,OK,خدم,خدم
64,SUB,ان,ار
65,OK,الخدم,الخدم
66,OK,لا,لا
67,OK,يصطنعون,يصطنعون
68,OK,التدليل,التدليل
69,OK,والغزل,والغزل
70,SUB,على,عل
71,OK,هذا,هذا
72,OK,المنوال,المنوال
73,INS,,ل
74,OK,فسكتت,فسكتت
75,SUB,وسكت,وركت
76,OK,وما,وما
77,OK,في,في
78,OK,ذهنه,ذهنه
79,OK,ذرة,ذرة
80,OK,من,من
81,OK,الشك,الشك
82,OK,في,في
83,OK,ان,ان
84,OK,بعضا,بعضا
85,OK,من,من
86,OK,ذلك,ذلك
87,SUB,الكلام,الـكلام
88,OK,الذي,الذي
89,OK,لغط,لغط
90,SUB,به,بة
91,SUB,الطفل,الطقل
92,OK,قد,قد
93,OK,صدر,صدر
94,SUB,من,م
95,INS,,م
96,SUB,امه,اموه
97,OK,لانه,لانه
98,OK,كلامها,كلامها
99,SUB,فكيف,فـكي
100,INS,,ف
101,OK,تسرب,تسرب
102,SUB,اليه,ايمة
103,OK,ومن,ومن
104,OK,اين,اين
105,OK,ان,ان
106,OK,هماما,هماما
107,SUB,ليذكر,لاذ
108,OK,جد,جد
109,OK,الذكر,الذكر
110,SUB,انهما,اهما
111,OK,لا,لا
112,OK,يتخاطبان,يتخاطبان
113,OK,في,في
114,OK,محضر,محضر
115,OK,الطفل,الطفل
116,OK,الا,الا
117,SUB,كما,كا
118,SUB,يتخاطب,يتخلحاب
119,SUB,الرجل,ال
120,INS,,سل
121,SUB,والمراة,وامراة
122,OK,في,في
123,SUB,المجلس,الحلس
124,OK,المشهود,المشهود
125,OK,وليس,وليس
126,OK,لسارة,لسارة
127,OK,زوج,زوج
128,OK,يعيش,يعيش
129,SUB,معها,معوا
130,OK,وليس,وليس
131,SUB,من,ون
132,OK,عادة,عادة
133,OK,الازواج,الازواج
134,OK,مع,مع
135,OK,هذا,هذا
136,OK,ان,ان
137,OK,يتغازلوا,يتغازلوا
138,SUB,على,عل
139,OK,هذا,هذا
140,OK,المنوال,المنوال
141,OK,بمسمع,بمسمع
142,OK,الاطفال,الاطفال
143,INS,,ا
144,SUB,الصغار,صغار
145,SUB,فمن,فن
146,OK,اين,اين
147,OK,تسربت,تسربت
148,SUB,اليه,اله
149,SUB,المناجاة,المتاحلة
150,SUB,بطرفيها,لط
151,INS,,وج
152,INS,,٣
153,SUB,من,متان
154,INS,,بة
155,DEL,اين,
156,DEL,نعم,
157,OK,من,من
158,INS,,س
159,DEL,اين,
160,DEL,التي,
161,DEL,كانت,
162,DEL,لا,
163,DEL,ماريانا,
164,OK,واقترنت,واقترنت
165,SUB,تلك,تليلك
166,OK,الظاهرة,الظاهرة
167,SUB,في,فى
168,OK,حينها,حينها
169,OK,بظواهر,بظواهر
170,SUB,مريبة,مرئية
171,OK,مثلها,مثلها
172,INS,,ا
173,INS,,قارباناا
174,INS,,الي
175,INS,,انت
176,DEL,ف,
177,SUB,تؤتمن,للتوعن
178,SUB,على,عل
179,INS,,ا
180,SUB,سر,ر
181,SUB,المعرفة,معرفة
182,SUB,بينهما,سهما
183,OK,ما,ما
184,SUB,بالها,با
185,SUB,اليوم,البو
186,INS,,م
187,OK,قد,قد
188,SUB,اصبحت,اصدت
189,OK,مامونة,مامونة
190,SUB,الجانب,ايجانب
191,SUB,مغشية,مقشة
192,OK,الدار,الدار
193,SUB,حتى,حي
194,DEL,لا,
195,SUB,حذر,للحذر
196,OK,من,من
