,operation,one,two
0,INS,,٧
1,INS,,١
2,SUB,السجايا,الجليا
3,OK,والاخلاق,والاخلاق
4,INS,,ق
5,OK,ولكن,ولكن
6,SUB,الذي,الذى
7,SUB,لا,للراب
8,DEL,ريب,
9,OK,فيه,فيه
10,OK,ولا,ولا
11,SUB,حيرة,حارة
12,SUB,فيه,فمهان
13,DEL,ان,
14,OK,سارة,سارة
15,OK,ارجح,ارجح
16,SUB,واصلح,واص
17,INS,,لمح
18,OK,قبل,قبل
19,OK,ان,ان
20,SUB,ينزل,يزل
21,OK,التكليف,التكليف
22,SUB,على,عل
23,OK,ابناء,ابناء
24,OK,ادم,ادم
25,OK,وحواء,وحواء
26,OK,وان,وان
27,OK,هندا,هندا
28,OK,ارجح,ارجح
29,OK,واصلح,واصلح
30,SUB,حيثما,حيثيا
31,OK,نزل,نزل
32,SUB,تكليف,تكييف
33,INS,,ف
34,OK,اي,اي
35,SUB,تكليف,تكييف
36,INS,,ف
37,OK,وما,وما
38,OK,زالت,زالت
39,OK,الصور,الصور
40,SUB,النسائية,السلئة
41,OK,تتوارى,تتوارى
42,OK,وتتهافت,وتتهافت
43,OK,في,في
44,SUB,بديهة,دابة
45,OK,همام,همام
46,SUB,حتى,حي
47,SUB,احتجبت,اتج
48,INS,,ج
49,OK,كل,كل
50,OK,صورة,صورة
51,OK,الا,الا
52,SUB,هاتين,هاتان
53,SUB,الصورتين,الصورتان
54,OK,المتقابلتين,المتقابلتين
55,INS,,ن
56,OK,احداهما,احداهما
57,SUB,قائمة,قلناة
58,INS,,ى
59,DEL,في,
60,SUB,محراب,حراب
61,OK,والاخرى,والاخرى
62,SUB,باثقة,اثقة
63,OK,كالزهرة,كالزهرة
64,OK,من,من
65,OK,زبد,زبد
66,SUB,العباب,العنات
67,INS,,ت
68,SUB,وتعاقب,وتعاقات
69,SUB,الايام,الانام
70,INS,,وا
71,SUB,فاصبحت,صمحت
72,INS,,احداهما
73,OK,صورة,صورة
74,DEL,فنية,
75,SUB,نفيسة,سوتماسة
76,SUB,لا,للتة
77,SUB,تقوم,و٣
78,INS,,٣
79,SUB,بمال,ملل
80,OK,ومثلت,ومثلت
81,OK,الاخرى,الاخرى
82,SUB,كما,ا
83,OK,كانت,كانت
84,OK,تمثالا,تمثالا
85,OK,من,من
86,SUB,لحم,لحر
87,OK,ودم,ودم
88,OK,وكانت,وكانت
89,OK,سارة,سارة
90,OK,لا,لا
91,SUB,تعلم,تعل
92,OK,من,من
93,OK,شان,شان
94,SUB,هند,هندالا
95,DEL,الا,
96,OK,ان,ان
97,OK,هماما,هماما
98,SUB,يعرفها,يعرقها
99,SUB,ويكبرها,واـكبر
100,INS,,ها
101,OK,ويزورها,ويزورها
102,SUB,حينا,حتا
103,SUB,بعد,بعدد
104,OK,حين,حين
105,INS,,ن
106,OK,فكانت,فكانت
107,SUB,تبرم,تتبرم
108,SUB,بهذه,هذه
109,OK,الزيارات,الزيارات
110,OK,ثم,ثم
111,OK,كانت,كانت
112,SUB,تتوخى,تتوشي
113,OK,ان,ان
114,SUB,تغويه,تعوه
115,SUB,وتشغله,وتشغية
116,INS,,ى
117,DEL,في,
118,SUB,اليوم,البرم
119,OK,الذي,الذي
120,SUB,يختاره,يختارة
121,SUB,لزيارة,لزارة
122,SUB,هند,هذن
123,SUB,فيؤجل,ويؤجل
124,OK,الموعد,الموعد
125,OK,لانه,لانه
126,OK,لم,لم
127,SUB,يكن,يسكن
128,OK,في,في
129,OK,الحقيقة,الحقيقة
130,OK,بموعد,بموعد
131,OK,ولان,ولان
132,OK,البعد,البعد
133,SUB,يمنع,يمتح
134,OK,الاتصال,الاتصال
135,SUB,بسارة,يسارة
136,OK,وما,وما
137,OK,عندها,عندها
138,SUB,من,م
139,INS,,ميا
140,OK,سرور,سرور
141,OK,ولكنه,ولكنه
142,OK,لا,لا
143,OK,يمنع,يمنع
144,OK,الاتصال,الاتصال
145,SUB,بهند,تد
146,SUB,في,ف
147,SUB,ذلك,ذيك
148,OK,اليوم,اليوم
149,SUB,وفي,وف
150,OK,كل,كل
151,DEL,يوم,
152,OK,وراح,وراح
153,SUB,همام,م
154,SUB,ينسرق,يسرو
155,OK,من,من
156,OK,نفسه,نفسه
157,OK,وهو,وهو
158,SUB,يدري,ندري
159,OK,تارة,تارة
160,OK,ولا,ولا
161,OK,يدري,يدري
162,SUB,تارة,بارو
163,SUB,اخرى,اخري
164,SUB,حتى,جى
165,SUB,ابتلعته,اتلعته
166,SUB,اللجة,الاجة
167,INS,,وم
168,SUB,وشغلته,غلته
169,OK,سارة,سارة
170,OK,عن,عن
171,OK,كل,كل
172,OK,شاغل,شاغل
173,OK,او,او
