,operation,one,two
0,OK,المسالة,المسالة
1,OK,كلها,كلها
2,SUB,وتلطيفها,وتلطيةها
3,OK,وافراغها,وافراغها
4,SUB,في,فى
5,INS,,مر
6,SUB,مرحلتها,حلتها
7,SUB,الاخيرة,ايلا
8,SUB,في,حيرة
9,INS,,وق
10,SUB,قالب,قالت
11,OK,السخر,السخر
12,OK,والفكاهة,والفكاهة
13,SUB,فلما,ولا
14,OK,جلس,جلس
15,OK,امين,امين
16,OK,الى,الى
17,SUB,جانب,جاذب
18,OK,همام,همام
19,OK,لم,لم
20,OK,ينتظر,ينتظر
21,OK,سؤالا,سؤالا
22,OK,ولم,ولم
23,OK,يابه,يابه
24,SUB,للضحك,ليضحك
25,OK,الذي,الذي
26,OK,كان,كان
27,OK,يلوح,يلوح
28,SUB,على,علي
29,OK,عيني,عيني
30,OK,همام,همام
31,OK,وقال,وقال
32,SUB,في,فى
33,OK,رصانة,رصانة
34,SUB,وتؤدة,وزادة
35,INS,,ة
36,OK,انتهت,انتهت
37,SUB,مهمتي,مهمى
38,INS,,ى
39,OK,قال,قال
40,SUB,همام,هما
41,SUB,لا,ا
42,SUB,ريب,للراب
43,OK,في,في
44,OK,ذلك,ذلك
45,INS,,ك
46,OK,فان,فان
47,OK,قفزتك,قفزتك
48,OK,وحدها,وحدها
49,SUB,لدليل,لدلالل
50,OK,اقوى,اقوى
51,INS,,ى
52,DEL,من,
53,DEL,كل,
54,SUB,دليل,دليلل
55,SUB,فاوجز,واوعز
56,SUB,يا,اساب
57,INS,,ب
58,DEL,صاح,
59,SUB,اوجز,اوعز
60,INS,,ولا
61,SUB,ولاضرورة,ضروره
62,SUB,للتفصيل,العصل
63,OK,قال,قال
64,OK,امين,امين
65,INS,,ن
66,OK,الان,الان
67,OK,هي,هي
68,SUB,في,فو
69,OK,مخدع,مخدع
70,OK,مريب,مريب
71,INS,,ق
72,DEL,في,
73,SUB,بيت,بات
74,OK,قريب,قريب
75,SUB,تبعتها,بعا
76,SUB,اليه,ايمه
77,OK,وعرفته,وعرفته
78,SUB,وعرفت,وعر
79,INS,,وت
80,SUB,اسم,اسه
81,OK,صاحبه,صاحبه
82,OK,الذي,الذي
83,OK,يستاجره,يستاجره
84,OK,وعرفت,وعرفت
85,SUB,انها,اها
86,OK,تغشاه,تغشاه
87,OK,من,من
88,SUB,حين,حيان
89,OK,الى,الى
90,SUB,حين,حاذن
91,SUB,فلم,ول
92,OK,يزد,يزد
93,OK,همام,همام
94,OK,على,على
95,OK,ان,ان
96,SUB,اغمض,اشض
97,SUB,عينيه,عيناه
98,SUB,هنيهة,هنية
99,INS,,ة
100,SUB,اغمضهما,اشمضهما
101,OK,كانه,كانه
102,SUB,يتحاشى,يتحامي
103,OK,النظر,النظر
104,OK,الى,الى
105,OK,سبة,سبة
106,INS,,ش
107,SUB,شائنة,ائتة
108,OK,او,او
109,OK,كانه,كانه
110,SUB,يتهيا,يذهبا
111,OK,للراحة,للراحة
112,SUB,بعد,يهد
113,OK,سهاد,سهاد
114,SUB,طويل,طو
115,INS,,يل
116,INS,,و
117,DEL,في,
118,SUB,ارتقاب,ارتقلب
119,SUB,خبر,خر
120,OK,مكتوم,مكتوم
121,OK,مضنون,مضنون
122,INS,,تة
123,DEL,به,
124,SUB,عليه,علهه
125,INS,,ا
126,SUB,ثم,م
127,SUB,اسرع,ع
128,SUB,فصافح,وصافح
129,OK,امينا,امينا
130,OK,وهز,وهز
131,OK,يده,يده
132,OK,هزة,هزة
133,OK,الشكر,الشكر
134,INS,,والرضى
135,SUB,والرضىوالابتهاج,والاباج
136,INS,,و
137,SUB,وقال,قال
138,SUB,له,لوه
139,OK,صدقت,صدقت
140,OK,صدقت,صدقت
141,OK,لقد,لقد
142,SUB,انتهت,انت
143,OK,المهمة,المهمة
144,SUB,فهلم,فهل
145,OK,نحتفل,نحتفل
146,SUB,بتشييعها,بشائعها
147,INS,,ا
148,OK,ونشط,ونشط
149,SUB,كلاهما,كالاهما
150,OK,نشاطا,نشاطا
151,OK,لم,لم
152,SUB,يدريا,يدربا
153,OK,ماذا,ماذا
154,OK,يصنعان,يصنعان
155,OK,به,به
156,OK,وكيف,وكيف
157,SUB,يجريانه,يلته
158,SUB,في,ف
159,SUB,مجراه,راه
160,OK,فانطلقا,فانطلقا
161,OK,الى,الى
162,OK,اطراف,اطراف
163,SUB,المدينة,المدانة
164,SUB,يمشيان,مشبان
165,OK,بل,بل
166,OK,يغذان,يغذان
167,SUB,السير,ايسبر
168,SUB,على,عل
169,OK,غير,غير
170,OK,هدى,هدى
171,OK,وطفقا,وطفقا
172,SUB,يطوفان,يطو
173,INS,,وان
174,SUB,ويعودان,واعادان
175,OK,الى,الى
176,OK,حيث,حيث
177,SUB,كانا,كلنا
178,SUB,حتى,حي
179,OK,صادفا,صادفا
180,SUB,اثنين,اثثين
181,OK,من,من
182,SUB,اصحابهما,اجاءهما
183,OK,الادباء,الادباء
184,OK,يلتمسان,يلتمسان
185,OK,السهر,السهر
186,OK,ولا,ولا
187,OK,يتفقان,يتفقان
188,SUB,على,عل
189,OK,مكان,مكان
190,SUB,فانساقوا,واتساقرا
191,SUB,جميعا,جحيما
