,operation,one,two
0,INS,,٧
1,SUB,ها,هاتحن
2,DEL,نحن,
3,SUB,اولا,اؤلاء
4,OK,معك,معك
5,INS,,ك
6,OK,اعد,اعد
7,SUB,علينا,علبتا
8,SUB,النمر,ايفر
9,OK,الاربع,الاربع
10,OK,ولك,ولك
11,SUB,عن,ع
12,OK,كل,كل
13,OK,واحدة,واحدة
14,SUB,جنيه,جمرة
15,INS,,ه
16,SUB,فحار,ار
17,SUB,وابلس,وابيس
18,SUB,ابتاس,وابتاس
19,OK,وعبس,وعبس
20,SUB,والقى,والق
21,OK,يد,يد
22,SUB,السلم,السل
23,SUB,واستسلم,واستسل
24,OK,وزادت,وزادت
25,SUB,تجعيدة,بجعدة
26,SUB,حديثة,حديثه
27,SUB,الى,الىىاا
28,DEL,جانب,
29,OK,كل,كل
30,SUB,تجعيدة,جعدة
31,SUB,قديمة,ودة
32,INS,,ى
33,DEL,في,
34,OK,ذلك,ذلك
35,SUB,الوجه,الوحة
36,OK,المشدوه,المشدوه
37,OK,تلك,تلك
38,SUB,نماذج,تماذج
39,OK,غير,غير
40,OK,منتقاة,منتقاة
41,SUB,من,م
42,INS,,م
43,SUB,سهوات,ا
44,SUB,السيد,السد
45,SUB,امين,امن
46,OK,حديثها,حديثها
47,SUB,وقديمها,وقدمها
48,SUB,نضعها,تضعها
49,OK,الى,الى
50,OK,جانب,جانب
51,SUB,اخلاصه,اخلاصة
52,OK,واستقامة,واستقامة
53,SUB,طبعه,طبعة
54,SUB,فنفهم,وتفهم
55,OK,المركب,المركب
56,OK,الذي,الذي
57,SUB,ركبه,ركبة
58,SUB,همام,هما
59,SUB,من,م
60,INS,,مر
61,SUB,تفويض,هايض
62,SUB,الرقابة,الرقلة
63,SUB,اليه,اياه
64,OK,واصدق,واصدق
65,DEL,ما,
66,SUB,يوصف,مليوصف
67,SUB,به,نه
68,OK,انه,انه
69,OK,كالسفينة,كالسفينة
70,OK,التي,التي
71,OK,لها,لها
72,OK,شق,شق
73,OK,متين,متين
74,OK,يكافح,يكافح
75,OK,الامواج,الامواج
76,OK,والرياح,والرياح
77,OK,وشق,وشق
78,OK,هزيل,هزيل
79,SUB,محلول,حلول
80,SUB,الدسر,الاسر
81,OK,والالواح,والالواح
82,OK,ولا,ولا
83,SUB,مناصمن,مناص
84,INS,,من
85,OK,السفر,السفر
86,SUB,عليها,علها
87,SUB,ولا,وللاملن
88,DEL,امان,
89,OK,في,في
90,OK,البقاء,البقاء
91,SUB,على,عل
92,OK,الساحل,الساحل
93,SUB,فاما,واما
94,OK,الرقابة,الرقابة
95,OK,فلا,فلا
96,SUB,حيلة,حالة
97,OK,غيرها,غيرها
98,OK,واما,واما
99,SUB,الرقيب,الرقاب
100,SUB,فغير,وغير
101,OK,امين,امين
102,SUB,لا,لابو
103,SUB,يوجد,جد
104,OK,وكل,وكل
105,DEL,ما,
106,SUB,يملك,مليملك
107,OK,همام,همام
108,SUB,من,ون
109,SUB,اختبار,اختيار
110,OK,فهو,فهو
111,OK,الاكثار,الاكثار
112,OK,من,من
113,OK,التوصية,التوصية
114,SUB,والالحاف,والالحلف
115,OK,في,في
116,SUB,التحذير,التحذر
117,OK,والمعاودة,والمعاودة
118,SUB,بالتنبيه,بالتنبية
119,INS,,ه
120,OK,وقد,وقد
121,OK,فعل,فعل
122,OK,جهده,جهده
123,SUB,ثم,م
124,SUB,اغمضعينه,اعض
125,INS,,عنسه
126,SUB,واوى,واوي
127,OK,الى,الى
128,SUB,السفينة,السفتة
129,OK,وهو,وهو
130,SUB,يترقب,يرقب
131,SUB,الغور,الغار
132,SUB,كما,كا
133,SUB,يترقب,ولرومة
134,OK,ساحل,ساحل
135,OK,النجاة,النجاة
