,operation,one,two
0,DEL,لا,
1,SUB,احاسبك,للاحاسبك
2,SUB,على,عل
3,OK,شطحاتك,شطحاتك
4,SUB,في,فى
5,SUB,مصيفك,مصافك
6,SUB,ان,اس
7,OK,كانت,كانت
8,SUB,لك,لث
9,OK,شطحات,شطحات
10,OK,ولكني,ولكني
11,OK,اسمح,اسمح
12,SUB,لك,اك
13,OK,ان,ان
14,SUB,تحاسبني,تحاسي
15,SUB,على,عل
16,SUB,الصغيرة,الصفارة
17,SUB,والكبيرة,والسكايرة
18,OK,وابوح,وابوح
19,OK,لك,لك
20,SUB,بانني,يا
21,INS,,تتي
22,SUB,زللت,زييت
23,INS,,ق
24,DEL,في,
25,SUB,المصيف,المصف
26,SUB,وانغمست,والخمست
27,OK,في,في
28,OK,صلة,صلة
29,OK,غرامية,غرامية
30,SUB,ليس,ايس
31,OK,فيها,فيها
32,OK,غرام,غرام
33,SUB,في,ف
34,OK,الحقيقة,الحقيقة
35,SUB,ولم,ول
36,OK,احضر,احضر
37,INS,,ر
38,SUB,اليك,ي
39,INS,,ا
40,INS,,ا
41,INS,,ك
42,SUB,اليوم,البوم
43,OK,بل,بل
44,OK,لم,لم
45,OK,ارسل,ارسل
46,OK,اليك,اليك
47,OK,الصور,الصور
48,OK,الا,الا
49,SUB,وقد,وقاد
50,OK,قطعت,قطعت
51,SUB,تلك,تيث
52,OK,الصلة,الصلة
53,SUB,وهيات,وهرات
54,OK,نفسي,نفسي
55,SUB,لاستئناف,لاسساف
56,SUB,مودتنا,مادتنا
57,SUB,القديمة,القدمة
58,INS,,ة
59,INS,,وها
60,SUB,هانذا,نذا
61,OK,الساعة,الساعة
62,SUB,بين,بان
63,OK,يديك,يديك
64,SUB,فماذا,ولذا
65,OK,انت,انت
66,SUB,قائل,قامل
67,OK,هل,هل
68,SUB,تقبلني,تقلي
69,INS,,واسز
70,SUB,فاستزادها,ادها
71,SUB,من,وان
72,SUB,خبر,حر
73,OK,تلك,تلك
74,OK,الصلة,الصلة
75,OK,التي,التي
76,DEL,لا,
77,SUB,غرام,لاغرام
78,SUB,فيها,ويا
79,SUB,كما,كا
80,OK,تقول,تقول
81,SUB,واسترسلت,واسبر
82,INS,,سات
83,SUB,هي,ه
84,SUB,في,ف
85,OK,تفصيلات,تفصيلات
86,OK,لم,لم
87,OK,تستر,تستر
88,OK,فيها,فيها
89,OK,سرا,سرا
90,OK,ولم,ولم
91,OK,تصبغ,تصبغ
92,OK,فيها,فيها
93,OK,امرا,امرا
94,SUB,بغير,اقار
95,SUB,لونه,لره
96,OK,ولم,ولم
97,OK,تقف,تقف
98,OK,دون,دون
99,OK,معرة,معرة
100,OK,او,او
101,DEL,في,
102,DEL,حديث,
103,DEL,التليفون,
104,DEL,انذارها,
105,OK,نقيصة,نقيصة
106,SUB,كانها,كلها
107,SUB,تفرغ,تمرع
108,SUB,قلبها,قلها
109,SUB,بين,رين
110,SUB,يدي,د
111,OK,الكاهن,الكاهن
112,SUB,على,عل
113,OK,حسب,حسب
114,INS,,ب
115,INS,,انذارها
116,INS,,فى
117,INS,,حديت
118,INS,,التليفان
119,OK,قال,قال
120,SUB,بعد,يمد
121,OK,ان,ان
122,SUB,اصغى,اصني
123,OK,اليها,اليها
124,SUB,في,ف
125,OK,صمت,صمت
126,SUB,وابهام,وايهام
127,SUB,انني,اي
128,DEL,يا,
129,SUB,فلانة,بافلاتة
130,OK,لا,لا
131,OK,املك,املك
132,OK,ان,ان
133,OK,اجيبك,اجيبك
134,OK,هذه,هذه
135,SUB,الليلة,اللبية
136,OK,ان,ان
137,OK,انا,انا
138,SUB,قبلتك,قميتك
139,SUB,فلست,ويست
140,OK,امن,امن
141,OK,ان,ان
142,OK,اندم,اندم
143,OK,وان,وان
144,OK,انا,انا
145,OK,رفضتك,رفضتك
146,SUB,فلست,ويست
147,OK,امن,امن
148,OK,كذلك,كذلك
149,OK,ان,ان
150,SUB,اندم,اند
151,OK,ولكن,ولكن
152,SUB,دعيني,دعتنى
153,OK,بضعة,بضعة
154,SUB,ايام,ان
155,INS,,م
156,SUB,ريثما,رابا
157,INS,,اراض
158,SUB,اروضسريرتي,سريري
159,SUB,على,عل
160,OK,عزم,عزم
161,OK,وثيق,وثيق
162,SUB,واخبرك,واخراك
163,OK,بما,بما
164,SUB,صحت,مجرت
165,SUB,نيتي,نبي
166,SUB,عليه,علهه
167,OK,غير,غير
168,OK,خائف,خائف
169,OK,من,من
170,SUB,عواقب,عالق
171,OK,العجلة,العجلة
172,SUB,وما,ماا
173,DEL,انقضت,
174,DEL,تلك,
175,SUB,الايام,لكالالم
176,SUB,حتى,ى
177,SUB,استقبلها,استقيها
178,SUB,صافحا,صلخا
179,SUB,وسالها,واها
180,OK,ان,ان
181,SUB,تذكر,تذك
182,OK,ابدا,ابدا
183,OK,انه,انه
184,OK,قد,قد
185,OK,يفهم,يفهم
186,OK,عذرها,عذرها
187,OK,من,من
