,operation,one,two
0,INS,,٧
1,OK,لا,لا
2,OK,يستبعد,يستبعد
3,SUB,والشيء,والثائ
4,OK,الذي,الذي
5,OK,يتوقع,يتوقع
6,OK,الا,الا
7,OK,خطوة,خطوة
8,OK,وعلامة,وعلامة
9,OK,محسوسة,محسوسة
10,SUB,على,عل
11,SUB,ان,ار
12,OK,الانسان,الانسان
13,OK,قد,قد
14,SUB,يتوقع,توقع
15,SUB,الغش,القش
16,OK,لفرط,لفرط
17,OK,اشفاقه,اشفاقه
18,OK,من,من
19,OK,الفقد,الفقد
20,SUB,والخسارة,سه
21,INS,,روءيخ
22,SUB,لا,ا
23,INS,,ا
24,SUB,لفرط,لايفرط
25,SUB,اتهامه,امامه
26,OK,وسوء,وسوء
27,OK,ظنه,ظنه
28,SUB,فالخزانة,والخزانة
29,OK,التي,التي
30,OK,تتركها,تتركها
31,OK,فارغة,فارغة
32,OK,هي,هي
33,OK,بعينها,بعينها
34,OK,الخزانة,الخزانة
35,SUB,التي,الي
36,SUB,تملؤها,تملاها
37,OK,بالذهب,بالذهب
38,SUB,والفضة,والقضة
39,OK,والجواهر,والجواهر
40,SUB,الثمينة,الثمانة
41,SUB,لكنك,لكمك
42,SUB,تخشى,تخمى
43,SUB,على,عل
44,SUB,متانتها,متلذذها
45,SUB,وهي,وهن
46,OK,حافلة,حافلة
47,OK,عامرة,عامرة
48,OK,ولا,ولا
49,SUB,تخشى,خشمي
50,SUB,على,عل
51,OK,متانتها,متانتها
52,SUB,وهي,وه
53,SUB,فارغة,وارغة
54,OK,منسية,منسية
55,INS,,ور
56,SUB,لماذا,ما
57,DEL,اشك,
58,DEL,فيها,
59,DEL,وربما,
60,OK,خرج,خرج
61,OK,الرجل,الرجل
62,OK,الواحد,الواحد
63,OK,من,من
64,OK,المنزل,المنزل
65,SUB,تنتظره,تنتظرة
66,SUB,فيه,فئة
67,OK,ام,ام
68,OK,حنون,حنون
69,SUB,وزوجة,وزاحة
70,SUB,قالية,قالة
71,OK,فاذا,فاذا
72,OK,تاخر,تاخر
73,SUB,عن,ع
74,OK,موعد,موعد
75,SUB,الاياب,اللباب
76,SUB,فاول,واول
77,SUB,ما,ماتختل
78,DEL,يخطر,
79,SUB,على,عل
80,SUB,بال,ال
81,SUB,الام,الا
82,SUB,ان,ا
83,INS,,ن
84,SUB,ابنها,ابها
85,OK,قد,قد
86,SUB,اصابه,اصلاة
87,OK,مكروه,مكروه
88,OK,واول,واول
89,DEL,ما,
90,SUB,يخطر,ماخطر
91,SUB,على,عل
92,SUB,بال,بلل
93,SUB,الزوجة,الزاعة
94,OK,ان,ان
95,OK,زوجها,زوجها
96,SUB,يعبث,وعيت
97,SUB,ويعربد,وادريد
98,OK,ولا,ولا
99,OK,يمكن,يمكن
100,OK,ان,ان
101,SUB,يكون,يسكان
102,OK,الرجل,الرجل
103,OK,الواحد,الواحد
104,SUB,رجلين,رحلان
105,SUB,في,فى
106,OK,الرشد,الرشد
107,SUB,والحصافة,وللحصافة
108,OK,والقدرة,والقدرة
109,SUB,على,عل
110,OK,دفع,دفع
111,OK,الاخطار,الاخطار
112,SUB,وانما,واتما
113,OK,اختلف,اختلف
114,SUB,التوقع,التاقسع
115,SUB,باختلاف,اختلاف
116,OK,الشعور,الشعور
117,SUB,والخشية,والخشة
118,INS,,ة
119,SUB,فتتوقع,وتتامع
120,OK,الام,الام
121,OK,المكروه,المكروه
122,SUB,لانها,لاما
123,OK,تخشى,تخشى
124,OK,المكروه,المكروه
125,OK,ولا,ولا
126,SUB,تبالي,تيللا
127,SUB,سواه,سو
128,INS,,ه
129,SUB,وتتوقع,و
130,INS,,رغ
131,OK,الزوجة,الزوجة
132,OK,العربدة,العربدة
133,SUB,لانها,لايها
134,SUB,تخشى,يختى
135,OK,العربدة,العربدة
136,OK,ولا,ولا
137,SUB,تبالي,تبايي
138,OK,سواها,سواها
139,OK,ولا,ولا
140,SUB,يسوءها,يساءها
141,OK,ان,ان
142,OK,يصاب,يصاب
143,OK,زوجها,زوجها
144,SUB,البغيض,الاغيض
145,SUB,كما,ا
146,SUB,يسوءها,يسارها
147,SUB,ان,ار
148,SUB,يصيبها,يصبا
149,SUB,في,فى
150,SUB,غيرتها,غيرتما
151,SUB,وكرامتها,وكرامتا
152,OK,الزوجية,الزوجية
153,OK,لهذا,لهذا
154,SUB,اصبح,اصه
155,SUB,همام,هما
156,SUB,يحذر,محذر
157,OK,الخيانة,الخيانة
158,OK,حين,حين
159,OK,اصبحت,اصبحت
160,SUB,هذه,هذة
161,SUB,الخيانة,الخانة
162,SUB,شيئا,شيتا
163,OK,يهمه,يهمه
164,OK,ويشغل,ويشغل
165,SUB,باله,يليه
166,OK,ولم,ولم
167,OK,يتاهب,يتاهب
168,SUB,لنفيها,لتفاها
169,SUB,كما,كا
170,OK,تاهب,تاهب
171,SUB,لقبولها,اقبالهل
172,OK,ولم,ولم
173,SUB,يكبح,يـكبح
174,SUB,خواطره,واطره
175,OK,عن,عن
176,SUB,التمادي,ايقادي
177,OK,في,في
178,SUB,الظلم,الظل
179,OK,لانه,لانه
180,SUB,علم,عل
181,OK,ان,ان
182,OK,ضمان,ضمان
183,OK,العدل,العدل
184,OK,موجود,موجود
