,operation,one,two
0,INS,,٧
1,INS,,وا
2,SUB,فانفجر,تضجر
3,SUB,الصحاب,الصحا
4,SUB,ضاحكين,ضاحكان
5,OK,واطالوا,واطالوا
6,SUB,في,فى
7,SUB,الضحك,الضحاك
8,OK,وامين,وامين
9,DEL,لا,
10,SUB,يدري,للبدري
11,OK,مم,مم
12,OK,يضحكون,يضحكون
13,INS,,ن
14,SUB,حتى,حي
15,SUB,ساله,ه
16,INS,,اية
17,SUB,احدهم,احدم
18,INS,,م
19,INS,,او
20,SUB,اواطلعت,اطلعت
21,SUB,على,عل
22,SUB,النمر,المر
23,SUB,فاخذ,واخذه
24,SUB,يفطن,يقطن
25,SUB,لسهوته,لسياته
26,SUB,البارعة,ايبارعة
27,INS,,ة
28,OK,وحاول,وحاول
29,OK,ان,ان
30,OK,يصلحها,يصلحها
31,SUB,كعادته,كمادتة
32,OK,فقال,فقال
33,INS,,ل
34,SUB,اوكنتم,او
35,INS,,كه
36,OK,تريدون,تريدون
37,SUB,الوقوف,الرقرف
38,SUB,عليها,عليا
39,DEL,وكيف,
40,SUB,الرقابة,ب
41,DEL,لا,
42,DEL,معاذ,
43,SUB,فزادوا,وزادوا
44,SUB,ضحكا,مكا
45,SUB,وركبوه,وركوه
46,SUB,بالعبث,بالعبت
47,OK,من,من
48,OK,جميع,جميع
49,OK,نواحيه,نواحيه
50,OK,وجعل,وجعل
51,OK,هذا,هذا
52,INS,,دعيه
53,SUB,يقول,ل
54,SUB,له,لوه
55,SUB,وذلك,لا
56,INS,,ا
57,DEL,يجذبه,
58,SUB,من,معاذ
59,DEL,كسائه,
60,DEL,ويصيح,
61,DEL,به,
62,SUB,لله,التوه
63,OK,وهل,وهل
64,OK,يليق,يليق
65,OK,ان,ان
66,SUB,نربح,ترمح
67,DEL,الا,
68,SUB,الجنيه,ايلايجذبه
69,SUB,والجنيهين,والجزيين
70,INS,,وذلك
71,INS,,مجذبه
72,SUB,يمينا,من
