,operation,one,two
0,OK,وكان,وكان
1,OK,من,من
2,OK,عادتها,عادتها
3,OK,ان,ان
4,OK,تقارن,تقارن
5,SUB,بينها,بانها
6,SUB,وبين,وابن
7,OK,بطلة,بطلة
8,SUB,الرواية,الرواة
9,OK,اذا,اذا
10,OK,احست,احست
11,OK,منه,منه
12,SUB,اعجابا,اتحاا
13,SUB,بها,ها
14,OK,او,او
15,OK,ثناء,ثناء
16,OK,عليها,عليها
17,SUB,وتساله,وتسليه
18,OK,في,في
19,SUB,ذلك,ذللك
20,OK,اسئلة,اسئلة
21,OK,ذكية,ذكية
22,SUB,خبيثة,خميثه
23,OK,لا,لا
24,SUB,تسهل,تسبل
25,SUB,المغالطة,المغايطة
26,SUB,في,فى
27,SUB,جوابها,جوليها
28,OK,الا,الا
29,SUB,على,عل
30,SUB,سبيل,سائل
31,OK,المزاح,المزاح
32,SUB,والمداعبة,والمداعية
33,OK,سالته,سالته
34,OK,مرة,مرة
35,OK,وقد,وقد
36,SUB,لمحت,محت
37,SUB,منه,منة
38,SUB,اهتماما,اهالما
39,SUB,بالروايات,بايراااات
40,OK,التي,التي
41,SUB,تظهر,تظار
42,SUB,فيها,وبها
43,OK,احدى,احدى
44,OK,الممثلات,الممثلات
45,INS,,ت
46,OK,اذا,اذا
47,OK,سمحت,سمحت
48,OK,لك,لك
49,OK,هذه,هذه
50,SUB,الممثلة,المهثية
51,SUB,بقبلة,قلة
52,INS,,ة
53,OK,اتقبلها,اتقبلها
54,OK,منها,منها
55,SUB,فعلم,فعل
56,OK,ان,ان
57,OK,الجواب,الجواب
58,SUB,الجد,الحد
59,OK,عن,عن
60,OK,هذا,هذا
61,OK,السؤال,السؤال
62,OK,غير,غير
63,SUB,سليم,سا
64,SUB,العواقب,العالقب
65,SUB,وعمد,وصد
66,OK,الى,الى
67,SUB,العبث,ل
68,INS,,ممث
69,SUB,والمرواغة,والارلوغه
70,OK,قال,قال
71,INS,,ل
72,OK,وهل,وهل
73,OK,من,من
74,OK,الادب,الادب
75,OK,ان,ان
76,SUB,ارفضقبلة,ارفض
77,INS,,قلة
78,OK,تعرضها,تعرضها
79,SUB,سيدة,سدة
80,OK,قالت,قالت
81,INS,,ت
82,OK,دعنا,دعنا
83,OK,من,من
84,SUB,حديث,حديت
85,OK,الادب,الادب
86,SUB,فما,وا
87,OK,عن,عن
88,OK,هذا,هذا
89,SUB,اسال,اسالل
90,SUB,انا,اذا
91,OK,اسالك,اسالك
92,OK,عن,عن
93,OK,دخيلة,دخيلة
94,OK,نفسك,نفسك
95,OK,اسالك,اسالك
96,OK,عن,عن
97,OK,رغبتك,رغبتك
98,INS,,ك
99,OK,فهل,فهل
100,OK,ترحب,ترحب
101,OK,بتلك,بتلك
102,SUB,القبلة,ايقالة
103,OK,اذا,اذا
104,SUB,وجدتها,وجدا
105,DEL,سارة,
106,SUB,فعاد,وعاد
107,SUB,ثانية,ثاذرة
108,SUB,الى,الي
109,INS,,ل
110,SUB,العبث,عبت
111,SUB,والمرواغة,وللمراوغة
112,INS,,ة
113,OK,وطفق,وطفق
114,OK,يقول,يقول
115,INS,,ل
116,OK,اما,اما
117,OK,ان,ان
118,OK,كنت,كنت
119,OK,امثل,امثل
120,OK,معها,معها
121,SUB,على,عل
122,OK,الستار,الستار
123,OK,الابيض,الابيض
124,SUB,فانت,وانت
125,SUB,تعلمين,تعلمان
126,OK,ان,ان
127,OK,القبلة,القبلة
128,SUB,لا,للغي
129,DEL,غنى,
130,SUB,عنها,عنيا
131,INS,,ا
132,SUB,تلك,تايلي
133,INS,,وا
134,SUB,واجبات,جات
135,SUB,الفن,افن
136,DEL,يا,
137,SUB,صديقتي,باصداقي
138,OK,ولا,ولا
139,INS,,ا
140,DEL,تتم,
141,OK,الفنون,الفنون
142,OK,الا,الا
143,INS,,بمعض
144,SUB,ببعضالتضحية,اتتضحة
145,INS,,ه
146,OK,قالت,قالت
147,INS,,ت
148,SUB,اوتضحية,او
149,INS,,اضجره
150,OK,هي,هي
151,INS,,ب
