,operation,one,two
0,INS,,٥٤
1,SUB,بعضالهدوء,الهدوا
2,SUB,واستراحضميرك,واستراح
3,INS,,ضميرك
4,INS,,بعض
5,SUB,بعضالراحة,الراحة
6,INS,,ة
7,SUB,كان,كاري
8,SUB,اهتمامي,اهالاى
9,OK,بك,بك
10,OK,حتى,حتى
11,SUB,بالغضب,الغضب
12,OK,عليك,عليك
13,INS,,ة
14,INS,,شحا
15,INS,,ا
16,INS,,ل
17,INS,,ل
18,SUB,يفرج,رج
19,INS,,ج
20,DEL,شيئا,
21,SUB,من,م
22,SUB,الضيق,ضيق
23,OK,الذي,الذي
24,OK,يسد,يسد
25,OK,عليك,عليك
26,OK,منافذ,منافذ
27,OK,الامل,الامل
28,INS,,ع
29,INS,,وهو
30,INS,,دج
31,OK,لانه,لانه
32,OK,يعطيك,يعطيك
33,OK,فكرة,فكرة
34,SUB,عالية,عليية
35,SUB,في,فى
36,OK,نفسك,نفسك
37,SUB,فيعزيك,ك
38,SUB,ويقويك,ك
39,INS,,ك
40,INS,,ك
41,DEL,ويرفع,
42,OK,عنك,عنك
43,OK,ذلك,ذلك
44,SUB,الصغار,اصغار
45,OK,الذي,الذي
46,SUB,يسمم,يسمر
47,OK,كل,كل
48,SUB,شعور,شعار
49,INS,,و
50,SUB,وينغصكل,ينغص
51,INS,,كل
52,SUB,نعيم,تع
53,SUB,اذكري,اذكرى
54,OK,كيف,كيف
55,SUB,كان,كاس
56,OK,وجهك,وجهك
57,OK,يشرق,يشرق
58,OK,بالبشاشة,بالبشاشة
59,OK,من,من
60,OK,عهد,عهد
61,OK,قريب,قريب
62,SUB,وكيف,وكاف
63,OK,ظهر,ظهر
64,OK,ذلك,ذلك
65,SUB,على,عل
66,SUB,صحتك,محتك
67,OK,وملامحك,وملامحك
68,SUB,فسالتني,وسالتى
69,SUB,في,فى
70,OK,يوم,يوم
71,OK,من,من
72,OK,الايام,الايام
73,OK,بين,بين
74,OK,الجد,الجد
75,OK,والمزاح,والمزاح
76,INS,,ح
77,SUB,اصحيح,ابحاح
78,INS,,ح
79,SUB,اصحيح,ابحاح
80,OK,ان,ان
81,SUB,وجهي,وجوي
82,SUB,يمتلئ,يامتلىى
83,OK,ويحلو,ويحلو
84,OK,كان,كان
85,OK,ذلك,ذلك
86,OK,وانت,وانت
87,SUB,تشعرين,تشعرن
88,SUB,الى,الي
89,SUB,جانبك,جاتك
90,OK,بنفس,بنفس
91,SUB,انسانية,انسانة
92,SUB,تحنو,تحذو
93,SUB,عليك,علك
94,OK,وتفكر,وتفكر
95,OK,فيك,فيك
96,SUB,وتجتهد,وجتهد
97,OK,في,في
98,OK,عذرك,عذرك
99,DEL,ما,
