,operation,one,two
0,SUB,قلت,قا
1,DEL,نعم,
2,SUB,يا,ا
3,SUB,فلان,تلقيان
4,OK,قال,قال
5,INS,,ل
6,OK,ان,ان
7,OK,لي,لي
8,OK,امنية,امنية
9,OK,احب,احب
10,OK,ان,ان
11,SUB,افاتحك,افلحك
12,SUB,فيها,ويا
13,SUB,وارجو,وارجر
14,SUB,الا,ايا
15,SUB,ترفضيها,ترفضايا
16,SUB,ولا,ور
17,SUB,تسيئي,تسبن
18,INS,,ولو
19,SUB,تاويلها,يلوا
20,OK,قلت,قلت
21,INS,,ت
22,DEL,انني,
23,DEL,احب,
24,SUB,ان,ا
25,INS,,ع
26,OK,ارى,ارى
27,OK,امانيك,امانيك
28,OK,كلها,كلها
29,SUB,تتحقق,سسحاق
30,OK,ولا,ولا
31,SUB,سيما,سبا
32,SUB,الاماني,الاملي
33,OK,التي,التي
34,OK,فيها,فيها
35,OK,لك,لك
36,OK,الخير,الخير
37,OK,والنجاح,والنجاح
38,DEL,الشكوك,
39,OK,قال,قال
40,INS,,ل
41,OK,اشكرك,اشكرك
42,INS,,ك
43,SUB,لكن,اسكن
44,OK,هذه,هذه
45,OK,الامنية,الامنية
46,SUB,في,فى
47,SUB,يديك,بديلك
48,OK,انت,انت
49,INS,,ت
50,OK,قلت,قلت
51,SUB,كالمستغربة,كالمستقية
52,INS,,ة
53,OK,في,في
54,SUB,يدي,بدي
55,OK,انا,انا
56,SUB,ما,ا
57,SUB,علمت,ماعلمت
58,OK,قبل,قبل
59,OK,الان,الان
60,SUB,انني,اني
61,SUB,رئيسة,رئاسة
62,SUB,عليك,علمك
63,OK,ولا,ولا
64,SUB,انني,اننى
65,OK,قادرة,قادرة
66,SUB,على,عل
67,OK,نفعك,نفعك
68,OK,وتوفير,وتوفير
69,OK,ما,ما
70,SUB,تتمناه,تتمتله
71,SUB,فاحجم,واحجم
72,SUB,قليلا,قالا
73,OK,وخشيت,وخشيت
74,OK,ان,ان
75,OK,يعدل,يعدل
76,OK,عن,عن
77,OK,مجرى,مجرى
78,SUB,حديثه,حدثه
79,OK,فعدت,فعدت
80,OK,اقول,اقول
81,INS,,ل
82,OK,ومع,ومع
83,OK,هذا,هذا
84,OK,اسمع,اسمع
85,OK,منك,منك
86,OK,هذه,هذه
87,SUB,الامنية,الامئة
88,SUB,فلعلي,فلعل
89,SUB,اشير,اشار
90,OK,عليك,عليك
91,SUB,بما,عا
92,SUB,يفيد,ضد
93,SUB,وبعد,واعد
94,OK,جهد,جهد
95,INS,,جبهاد
96,SUB,جهيدصرح,صرح
97,SUB,وهو,وهر
98,SUB,يستغفر,يستعمر
99,SUB,ويتلعثم,واتل
100,SUB,بانه,انه
101,SUB,يتمنى,تمى
102,INS,,عل
103,SUB,علىللهان,الله
104,INS,,ان
105,SUB,اسمح,امح
106,OK,له,له
107,SUB,بقبلة,بقاية
108,INS,,ة
109,SUB,فسكت,سه
110,INS,,زم
111,SUB,هنيهة,ه
112,OK,لا,لا
113,SUB,ادري,ادرى
114,OK,هل,هل
115,SUB,اضحك,اشرن
116,SUB,ام,ار
117,SUB,اتغاضب,اتناضب
118,INS,,ب
119,SUB,وظن,ومطن
120,SUB,انني,ابى
121,SUB,اتجهم,اجهم
122,OK,واقطب,واقطب
123,SUB,وانني,وانى
124,SUB,اهم,اه
125,OK,ان,ان
126,SUB,الومه,ايامه
127,SUB,واخاطبه,واخاطبة
128,SUB,بما,ما
129,SUB,يسوءه,يساءه
130,SUB,فاسرع,فامرع
131,SUB,الى,ال
132,OK,الاعتذار,الاعتذار
133,OK,واسرعت,واسرعت
134,OK,انا,انا
135,SUB,الى,الي
136,SUB,الكلام,ايركلام
137,SUB,لئلا,لثلا
138,SUB,اضحك,انحك
139,OK,قائلة,قائلة
140,INS,,ة
141,INS,,او
142,SUB,اوهذا,هذا
143,INS,,ما
144,OK,يحسن,يحسن
145,SUB,بك,رك
146,DEL,يا,
147,SUB,فلان,يافلان
148,INS,,ن
149,SUB,لكاني,لـكاي
150,OK,بك,بك
151,OK,غدا,غدا
152,SUB,تتمادى,تتاد
153,SUB,الى,ال
154,INS,,ا
155,SUB,اكثر,كثر
156,OK,من,من
157,SUB,ذاك,ذلك
158,INS,,ك
