,operation,one,two
0,OK,قال,قال
1,OK,امين,امين
2,SUB,وهو,وهر
3,SUB,يخفي,خ
4,INS,,خ
5,SUB,اعتزازه,اعرازا
6,SUB,واغتباطه,واغسليه
7,DEL,بحسن,
8,SUB,تدبيره,حذيدبره
9,SUB,وعرفانه,وعرة
10,SUB,بالواجبات,بالو
11,INS,,احيات
12,OK,التي,التي
13,SUB,ينساها,يتساها
14,SUB,الغافلون,الغافلان
15,INS,,ن
16,OK,انك,انك
17,DEL,يا,
18,SUB,صاح,ياصاح
19,OK,قد,قد
20,OK,نسيت,نسيت
21,OK,ان,ان
22,SUB,الثلاجة,الملاحة
23,SUB,خالية,خايمة
24,DEL,وان,
25,SUB,الضيوف,واتالضيوف
26,OK,قادمون,قادمون
27,OK,وقد,وقد
28,SUB,ذهبت,ذهت
29,SUB,احضرلهم,احضر
30,INS,,ل
31,SUB,بعض,يعض
32,SUB,الشيء,الشيئ
33,SUB,فعسى,وعمي
34,OK,ان,ان
35,SUB,يستطيبوه,يستطابوه
36,OK,فضحك,فضحك
37,SUB,همام,هما
38,SUB,غيظا,غظا
39,SUB,وعجبا,وتحيا
40,OK,من,من
41,OK,اهتداء,اهتداء
42,SUB,صديقه,صداقه
43,OK,الى,الى
44,OK,العمل,العمل
45,SUB,الوحيد,الاحد
46,SUB,الذي,الذى
47,OK,لا,لا
48,OK,ينبغي,ينبغي
49,SUB,ان,اذن
50,OK,يعمل,يعمل
51,SUB,واعتقاده,واعتقلدهم
52,DEL,مع,
53,OK,ذلك,ذلك
54,OK,انه,انه
55,OK,هو,هو
56,OK,الواجب,الواجب
57,OK,الذي,الذي
58,SUB,ينبغي,يتبعى
59,OK,دون,دون
60,SUB,سواه,سولوه
61,SUB,وربت,وددت
62,SUB,على,عل
63,OK,كتف,كتف
64,OK,الصديق,الصديق
65,SUB,قائلا,قليا
66,INS,,ا
67,OK,احسنت,احسنت
68,OK,احسنت,احسنت
69,OK,يا,يا
70,INS,,مو
71,SUB,مولانا,لانا
72,DEL,وما,
73,SUB,عليك,وماعليك
74,OK,الان,الان
75,OK,الا,الا
76,OK,ان,ان
77,DEL,تعدو,
78,SUB,بالقازوزة,تعدااايقازازة
79,SUB,والفاكهة,والفا
80,INS,,كهة
81,INS,,ق
82,DEL,في,
83,OK,اثر,اثر
84,OK,الضيوف,الضيوف
85,SUB,فلا,فلاشك
86,DEL,شك,
87,SUB,انهم,امهم
88,SUB,منتظروها,منتظرؤها
89,SUB,في,فى
90,OK,الطريق,الطريق
91,INS,,ق
92,OK,واراه,واراه
93,SUB,البطاقات,المطلقات
94,OK,وما,وما
95,OK,هو,هو
96,OK,مكتوب,مكتوب
97,DEL,مدهش,
98,OK,عليها,عليها
99,SUB,فما,فا
100,OK,زاد,زاد
101,SUB,على,عل
102,OK,ان,ان
103,SUB,فغر,فغرقاه
104,DEL,فاه,
105,OK,ونطق,ونطق
106,SUB,بحكمته,حكته
107,OK,الماثورة,الماثورة
108,SUB,كلما,ا
109,INS,,ا
110,INS,,ا
111,OK,ادرك,ادرك
112,SUB,خطاه,خطاهه
113,INS,,مدة
114,INS,,س
115,INS,,س
116,OK,حضروا,حضروا
117,OK,وعادوا,وعادوا
118,INS,,ت
119,SUB,ليس,يس
120,DEL,لهم,
121,OK,حق,حق
122,SUB,ما,اما
123,OK,كان,كان
124,INS,,ن
125,SUB,يصح,صح
126,OK,ان,ان
127,OK,ينتظروا,ينتظروا
128,SUB,نعم,لعر
129,OK,كان,كان
130,OK,يصح,يصح
131,OK,ان,ان
132,OK,ينتظروا,ينتظروا
133,INS,,ا
134,OK,اما,اما
135,OK,هو,هو
136,OK,فلا,فلا
137,OK,يصح,يصح
138,OK,ان,ان
139,SUB,ينتظرهم,ينتظرعم
140,INS,,و
141,DEL,في,
142,SUB,البيت,البات
143,INS,,ت
144,DEL,جماعة,
145,OK,وكان,وكان
146,OK,امين,امين
147,OK,وبعض,وبعض
148,SUB,صحابه,بحلبة
149,SUB,يجلسون,جلسان
150,OK,الى,الى
151,SUB,منتدى,منتدي
152,SUB,على,عل
153,OK,مقربة,مقربة
154,OK,من,من
155,SUB,مكتب,مكت
156,INS,,ت
157,INS,,جماعة
158,INS,,المؤاساة
159,INS,,ة
160,OK,وكلهم,وكلهم
161,OK,من,من
162,OK,شراة,شراة
163,SUB,نصيبها,لصبيا
164,SUB,المكثرين,ايمكث
165,SUB,فارتفعت,وارتفعت
166,SUB,الجلبة,الجية
167,SUB,والصياح,والصباح
168,OK,من,من
169,SUB,جانب,جاذب
170,OK,المكتب,المكتب
171,DEL,المؤاساة,
172,SUB,ونهض,وبيض
173,OK,امين,امين
174,SUB,يستطلع,يستما
175,SUB,الخبر,الخير
176,OK,وعاد,وعاد
177,OK,بعد,بعد
178,OK,دقائق,دقائق
179,SUB,فجلس,لحيس
180,SUB,وعلى,وعل
181,SUB,سيماه,سبلة
182,OK,قلة,قلة
183,SUB,الاكتراث,ايا
184,INS,,٢
185,INS,,٢
186,INS,,١
187,INS,,مر
188,INS,,ت
189,OK,وهو,وهو
190,SUB,يقول,يمول
191,OK,انما,انما
192,SUB,هي,ه
193,SUB,النمر,القر
194,OK,الاربع,الاربع
195,SUB,الكبيرة,الـكبيرة
