,operation,one,two
0,INS,,١٦٥
1,INS,,احيا
2,INS,,لا
3,INS,,ا
4,INS,,المراة
5,OK,كلها,كلها
6,OK,او,او
7,SUB,المراة,الرا
8,INS,,ن
9,DEL,التي,
10,SUB,تتمثل,مثل
11,OK,فيها,فيها
12,OK,الانوثة,الانوثة
13,SUB,بحذافيرها,حذافيرها
14,DEL,المراة,
15,DEL,عشقها,
16,DEL,وانغمس,
17,DEL,فيه,
18,DEL,احبها,
19,DEL,لانها,
20,SUB,وتجتمع,وحتمح
21,OK,فيها,فيها
22,OK,صفات,صفات
23,OK,حواء,حواء
24,SUB,وجميع,ويماع
25,SUB,بناتها,بذاءا
26,SUB,فهي,وهي
27,SUB,تثير,شبر
28,SUB,فيه,وبه
29,OK,كل,كل
30,SUB,ما,ماتشرة
31,DEL,تثيره,
32,OK,الانوثة,الانوثة
33,OK,من,من
34,SUB,شعور,شرود
35,SUB,الحياة,الحسلة
36,INS,,ة
37,OK,واي,واي
38,SUB,شعور,شعرر
39,SUB,هو,هر
40,OK,بعيد,بعيد
41,OK,من,من
42,OK,نفس,نفس
43,OK,الانسان,الانسان
44,OK,في,في
45,OK,هذه,هذه
46,OK,الحالة,الحالة
47,OK,ان,ان
48,SUB,الانوثة,الاتاتة
49,SUB,لتثير,لتهير
50,SUB,فيه,فئة
51,SUB,شعور,تجار
52,SUB,القوة,الموه
53,SUB,وشعور,وتعور
54,SUB,الجمال,الممال
55,SUB,وشعور,وسعود
56,SUB,الالم,اياده
57,SUB,وشعور,وسدرر
58,INS,,ا
59,INS,,وتمار
60,INS,,ا
61,SUB,الجموح,لماح
62,SUB,والانطلاق,وليانطلاق
63,OK,من,من
64,SUB,قيود,واود
65,OK,المنطق,المنطق
66,SUB,والحكمة,والدكمة
67,OK,وشعور,وشعور
68,SUB,الانسان,ايلتسان
69,OK,كله,كله
70,OK,وشعور,وشعور
71,OK,الحيوان,الحيوان
72,OK,كله,كله
73,OK,بل,بل
74,SUB,تثير,تتار
75,SUB,فيه,مه
76,INS,,د
77,INS,,د
78,INS,,اام
79,SUB,حتى,ى
80,SUB,الشعور,عار
81,SUB,بما,ما
82,SUB,وراء,ورائ
83,SUB,الطبيعة,الطمعة
84,OK,من,من
85,SUB,اسرار,اسرارمهاه
86,DEL,مرهوبة,
87,OK,ومن,ومن
88,SUB,اغوار,اغرار
89,OK,لا,لا
90,SUB,يسبر,يسير
91,OK,مداها,مداها
92,SUB,في,فى
93,SUB,النور,ايمار
94,OK,والظلام,والظلام
95,OK,لان,لان
96,OK,المراة,المراة
97,DEL,حين,
98,DEL,سارة,
99,SUB,تمثل,حذيمثل
100,OK,الانوثة,الانوثة
101,SUB,هي,ه
102,OK,مناط,مناط
103,SUB,الخلق,اليق
104,SUB,والتكوين,والكائن
105,OK,واداة,واداة
106,SUB,التوليد,ايتوليد
107,OK,والدوام,والدوام
108,INS,,وا
109,SUB,والخلود,لخيرد
110,SUB,وهي,وهن
111,SUB,مظهر,مظار
112,OK,القوة,القوة
113,OK,التي,التي
114,SUB,بيديها,ببداها
115,OK,كل,كل
116,SUB,شيء,ميه
117,SUB,في,ف
118,OK,الوجود,الوجود
119,OK,وكل,وكل
120,INS,,ثته
121,DEL,شيء,
122,SUB,في,ف
123,SUB,الانسان,الاذان
124,OK,وكذلك,وكذلك
125,OK,تجمعت,تجمعت
126,SUB,اسباب,اسة
127,INS,,ت
128,INS,,ا
129,INS,,ا
130,OK,الهيام,الهيام
131,OK,من,من
132,OK,الفة,الفة
133,SUB,الى,ال
134,OK,متعة,متعة
135,SUB,الى,الي
136,SUB,تفاهم,تقام
137,OK,الى,الى
138,OK,اتفاق,اتفاق
139,SUB,في,فى
140,OK,امور,امور
141,INS,,الى
142,INS,,اختلاف
143,INS,,ى
144,SUB,غيرها,امورغيرها
145,OK,حتى,حتى
146,OK,استحكمت,استحكمت
147,INS,,اواصر
148,SUB,اواصرالملازمة,الملازمة
149,OK,وتلاحمت,وتلاحمت
150,SUB,وشائج,وشلج
151,OK,الفتنة,الفتنة
152,INS,,ة
153,OK,فلما,فلما
154,OK,انشا,انشا
155,SUB,يحاسبها,يحاسما
156,SUB,على,عل
157,SUB,حقوق,وث
158,OK,الوفاء,الوفاء
159,OK,ويتقاضاها,ويتقاضاها
160,OK,امانة,امانة
161,OK,الاخلاص,الاخلاص
162,OK,لم,لم
163,OK,يكن,يكن
164,OK,ذلك,ذلك
165,SUB,غلوا,غرا
166,OK,منه,منه
167,INS,,ى
168,DEL,في,
169,SUB,تنزيه,تزيه
170,OK,العصمة,العصمة
171,SUB,الانسانية,ايلتسانية
172,OK,ولا,ولا
173,OK,غلوا,غلوا
174,INS,,منه
175,OK,في,في
176,SUB,تنزيه,تزية
177,OK,عصمتها,عصمتها
178,OK,ولكنه,ولكنه
179,SUB,حاسبها,حاسها
180,OK,ذلك,ذلك
181,SUB,الحساب,الحسا
182,OK,لانه,لانه
183,SUB,حتم,ح
184,INS,,د
185,OK,لا,لا
186,SUB,مندوحة,مذدوحة
187,OK,له,له
188,OK,عنه,عنه
189,OK,ولان,ولان
190,OK,السكوت,السكوت
191,OK,عنها,عنها
192,OK,كان,كان
193,OK,اشق,اشق
194,OK,عليه,عليه
195,OK,من,من
196,INS,,حو
197,SUB,حسابها,ابها
198,OK,والا,والا
199,OK,فماذا,فماذا
200,OK,هو,هو
201,OK,صانع,صانع
202,INS,,ع
203,OK,ايفارقها,ايفارقها
204,OK,ذلك,ذلك
205,OK,عسير,عسير
206,INS,,ا
