,operation,one,two
0,INS,,٥
1,OK,متحف,متحف
2,OK,النفس,النفس
3,OK,تاوي,تاوي
4,SUB,اليه,المه
5,OK,ابد,ابد
6,SUB,الابدين,الابدان
7,SUB,بنجوة,بنجاة
8,OK,عن,عن
9,OK,الواقع,الواقع
10,SUB,وطوارق,وطوارفف
11,OK,الاحداث,الاحداث
12,INS,,ث
13,OK,انتهى,انتهى
14,OK,السرور,السرور
15,OK,الظاهر,الظاهر
16,SUB,فليبدا,فلاسدا
17,OK,السرور,السرور
18,SUB,الباطن,البلطن
19,SUB,وذهب,وذهبب
20,OK,السرور,السرور
21,OK,العابر,العابر
22,SUB,فليبق,ولايق
23,SUB,السرور,اسرار
24,SUB,الدائم,ايدا
25,INS,,٣
26,INS,,٣
27,INS,,٥
28,DEL,وتم,
29,OK,السرور,السرور
30,OK,الذي,الذي
31,SUB,يملكنا,ميكنا
32,SUB,ويؤثر,وبؤ
33,INS,,تر
34,OK,فينا,فينا
35,OK,فلننظر,فلننظر
36,OK,في,في
37,OK,السرور,السرور
38,OK,الذي,الذي
39,SUB,نملكه,يملكم
40,SUB,ونؤثر,و
41,INS,,دو
42,SUB,فيه,وه
43,OK,وهكذا,وهكذا
44,OK,ودع,ودع
45,OK,همام,همام
46,SUB,يومه,يو
47,INS,,مه
48,OK,شبعان,شبعان
49,OK,جد,جد
50,SUB,الشبع,الشو
51,INS,,ت
52,INS,,ت
53,SUB,قانعا,اتم
54,SUB,اوفى,اوف
55,DEL,ما,
56,SUB,يكون,ماتكون
57,SUB,القنوع,القناعة
58,SUB,في,ف
59,OK,تركيب,تركيب
60,OK,ابناء,ابناء
61,SUB,الفناء,القاء
62,SUB,مستريحا,مستراحا
63,OK,الى,الى
64,OK,الوداع,الوداع
65,SUB,كما,كا
66,OK,يستريح,يستريح
67,SUB,الشاكر,الشا
68,INS,,كر
69,SUB,المكتفي,المكتق
70,OK,لا,لا
71,SUB,كما,ا
72,SUB,يستريح,يسترج
73,OK,السائم,السائم
74,SUB,الملول,الماوي
75,INS,,واشض
76,SUB,واغمضعينيه,عيناه
77,SUB,على,عل
78,OK,فراشه,فراشه
79,OK,تلك,تلك
80,SUB,الليلة,اللـلة
81,OK,يستعيد,يستعيد
82,INS,,و
83,SUB,ويستجمع,يستجمع
84,SUB,ويستمرئ,واستمريى
85,SUB,ويتحدى,ويتحدي
86,SUB,النوم,التوم
87,OK,وهو,وهو
88,OK,مقبل,مقبل
89,SUB,اليه,اليوه
90,OK,ايها,ايها
91,SUB,النوم,ايتو
92,INS,,م
93,SUB,اتحدى,احدى
94,OK,احلامك,احلامك
95,OK,ان,ان
96,SUB,تعطيني,تعطيي
97,SUB,فوق,واق
98,OK,ما,ما
99,OK,اخذت,اخذت
100,OK,اليوم,اليوم
101,SUB,في,ف
102,SUB,صحو,تحو
103,SUB,اليقظة,الاقظة
104,INS,,ة
105,SUB,وانا,واذا
106,OK,كاسب,كاسب
107,OK,الرهان,الرهان
108,OK,على,على
109,SUB,الحالين,اخليين
110,INS,,ن
111,SUB,وتوالت,وتوليت
112,SUB,المواعيد,المواعبد
113,OK,بعد,بعد
114,OK,الزيارة,الزيارة
115,OK,الاولى,الاولى
116,SUB,على,عل
117,OK,تباعد,تباعد
118,OK,بينهما,بينهما
119,SUB,في,فى
120,OK,مبدا,مبدا
121,SUB,الامر,الام
122,SUB,ثم,م
123,SUB,على,عل
124,OK,تقارب,تقارب
125,OK,يوشك,يوشك
126,OK,ان,ان
127,OK,يكون,يكون
128,OK,بلا,بلا
129,OK,انقطاع,انقطاع
130,OK,الا,الا
131,SUB,انهما,ايهما
132,OK,اتفقا,اتفقا
133,SUB,على,عل
134,OK,ان,ان
135,SUB,ينذرا,يتذرا
136,SUB,سحابة,جلية
137,SUB,يوم,يؤم
138,SUB,الجمعة,الجعة
139,OK,لخلوة,لخلوة
140,OK,كاملة,كاملة
141,OK,لا,لا
142,OK,مشاركة,مشاركة
143,SUB,فيها,فايا
144,OK,ولا,ولا
145,SUB,يعوقهما,يعاقهما
146,OK,عنها,عنها
147,OK,عائق,عائق
148,SUB,فيوما,فم
149,INS,,ما
150,SUB,على,عل
151,OK,رمال,رمال
152,OK,الهرم,الهرم
153,SUB,لانها,لامها
154,OK,تريد,تريد
155,OK,ان,ان
156,OK,توقظ,توقظ
157,OK,الفراعنة,الفراعنة
158,INS,,ة
159,OK,ويوما,ويوما
160,SUB,على,عل
161,OK,القناطر,القناطر
162,OK,الخيرية,الخيرية
163,SUB,لانها,لامها
164,OK,تريد,تريد
165,OK,ان,ان
166,OK,تحاسب,تحاسب
167,SUB,النيل,التبل
168,OK,العتيق,العتيق
169,SUB,على,عل
170,OK,عرائسه,عرائسه
171,SUB,الغريقات,الغر
172,INS,,يقات
