,operation,one,two
0,SUB,شيئا,مءا
1,INS,,مثا
2,OK,لا,لا
3,SUB,يفات,وات
4,OK,فليست,فليست
5,OK,من,من
6,SUB,الروعة,ايراعة
7,OK,بحيث,بحيث
8,SUB,تقسرك,تةسرك
9,OK,على,على
10,OK,التحديق,التحديق
11,SUB,اليها,الال
12,OK,وليست,وليست
13,OK,من,من
14,SUB,سهولة,سباية
15,SUB,المراى,المراي
16,SUB,بحيث,بحيت
17,SUB,ترسلك,ترسليك
18,SUB,ناجيا,تاجرا
19,OK,في,في
20,SUB,سبيلك,سباك
21,INS,,ك
22,OK,قوام,قوام
23,OK,بين,بين
24,OK,هذا,هذا
25,SUB,وذاك,وذلك
26,OK,او,او
27,OK,طراز,طراز
28,OK,اخر,اخر
29,OK,غير,غير
30,OK,هذا,هذا
31,SUB,وذاك,وذلك
32,OK,لو,لو
33,SUB,تكفل,تكفيا
34,DEL,بها,
35,OK,مدير,مدير
36,OK,معهد,معهد
37,OK,من,من
38,OK,معاهد,معاهد
39,OK,التجميل,التجميل
40,SUB,الحديث,الحديت
41,OK,لخفف,لخفف
42,SUB,شيئا,شيتا
43,OK,من,من
44,OK,قوامها,قوامها
45,SUB,الرداح,ايرداح
46,OK,بين,بين
47,SUB,الربعة,ايراعة
48,SUB,والطويل,والطوال
49,OK,قبل,قبل
50,OK,ان,ان
51,OK,يبرزها,يبرزها
52,SUB,في,ف
53,INS,,معرض
54,SUB,معرضالرقص,الرقص
55,OK,والرشاقة,والرشاقة
56,OK,ولو,ولو
57,SUB,تكفل,تـكفل
58,SUB,بها,برا
59,OK,قهرمان,قهرمان
60,OK,القصر,القصر
61,OK,عند,عند
62,SUB,كسرى,كمرى
63,OK,او,او
64,SUB,عبد,عبدالممد
65,DEL,الحميد,
66,OK,لما,لما
67,SUB,ضاره,ضارة
68,OK,ان,ان
69,SUB,يزيد,زيد
70,OK,فيها,فيها
71,SUB,حيث,حيت
72,SUB,ينقص,يتهص
73,SUB,زميله,زو
74,INS,,لة
75,SUB,الحديث,الحدات
76,OK,قبل,قبل
77,OK,ان,ان
78,SUB,يزفها,زفها
79,OK,الى,الى
80,SUB,الشاهنشاه,الكاهنشاه
81,SUB,حزمة,حز
82,INS,,مة
83,OK,من,من
84,OK,اعصاب,اعصاب
85,OK,تسمى,تسمى
86,OK,امراة,امراة
87,SUB,وهيهات,وهاهات
88,OK,ان,ان
89,SUB,تسمى,تسمي
90,SUB,شيئا,شيتا
91,OK,غير,غير
92,OK,امراة,امراة
93,OK,استغرقتها,استغرقتها
94,OK,الانوثة,الانوثة
95,OK,فليس,فليس
96,SUB,فيها,فيا
97,OK,الا,الا
98,OK,انوثة,انوثة
99,INS,,ة
100,SUB,ولعلها,ولعلهما
101,SUB,انثى,اني
102,OK,ونصف,ونصف
103,SUB,انثى,اتى
104,SUB,لانها,للها
105,SUB,اكثر,اكار
106,OK,من,من
107,OK,امراة,امراة
108,SUB,واحدة,واحمدة
109,SUB,في,فى
110,OK,فضائل,فضائل
111,SUB,الجنس,الحس
112,SUB,وعيوبه,وعبوة
113,OK,لا,لا
114,SUB,لانها,لاها
115,INS,,ا
116,SUB,اضعف,ضعف
117,OK,من,من
118,OK,امراة,امراة
119,OK,واحدة,واحدة
120,OK,ولقد,ولقد
121,SUB,يخيل,تخيل
122,OK,الى,الى
123,OK,الانسان,الانسان
124,SUB,في,فى
125,SUB,احايين,احلاين
126,OK,ان,ان
127,SUB,يتمم,يته
128,SUB,مخلوقا,مخارقا
129,OK,ببضعة,ببضعة
130,OK,من,من
131,SUB,مخلوق,تلاق
132,OK,وان,وان
133,OK,يسوي,يسوي
134,OK,تكوينا,تكوينا
135,SUB,بتكوين,يتكوين
136,SUB,ويمزج,ومزج
137,OK,عنصرا,عنصرا
138,OK,من,من
139,OK,الابدان,الابدان
140,SUB,بعنصر,يعتصر
141,OK,فامراة,فامراة
142,OK,يتممها,يتممها
143,OK,رجل,رجل
144,SUB,وادمي,وادي
145,OK,يتممه,يتممه
146,OK,حيوان,حيوان
147,OK,وطلعة,وطلعة
148,OK,فتاة,فتاة
149,SUB,يتممها,يتمموا
150,OK,قوام,قوام
151,INS,,في
152,SUB,وابوة,ولاوة
153,OK,احرى,احرى
154,OK,ان,ان
155,OK,تنتقل,تنتقل
156,OK,الى,الى
157,OK,امومة,امومة
158,SUB,واشباه,واثمله
159,OK,ذلك,ذلك
160,SUB,من,ن
161,OK,اخيلة,اخيلة
162,OK,المزج,المزج
163,SUB,والتركيب,وليتر
164,INS,,يب
165,OK,اما,اما
166,OK,هذه,هذه
167,SUB,المخلوقة,المخاوقات
168,SUB,فلو,ولو
169,OK,انتقل,انتقل
170,INS,,١
171,DEL,عصب,
172,DEL,منها,
173,OK,الى,الى
174,OK,تكوين,تكوين
175,SUB,ليث,لبت
176,OK,غضنفر,غضنفر
