,operation,one,two
0,INS,,٢
1,SUB,ومما,وا
2,OK,لا,لا
3,OK,ريب,ريب
4,SUB,فيه,فئة
5,OK,ان,ان
6,OK,سمات,سمات
7,OK,الاخلاق,الاخلاق
8,SUB,والافهامشيء,والاقوام
9,INS,,منه
10,SUB,يستكن,اسكن
11,OK,في,في
12,OK,النفس,النفس
13,OK,قبل,قبل
14,OK,ان,ان
15,OK,يبدو,يبدو
16,SUB,على,عل
17,SUB,اسارير,اسارر
18,OK,الوجوه,الوجوه
19,SUB,وانها,و
20,DEL,شيء,
21,SUB,لا,عا
22,INS,,اثيى
23,SUB,يزول,للازال
24,OK,من,من
25,OK,النفس,النفس
26,OK,وان,وان
27,SUB,زال,زلل
28,OK,اثره,اثره
29,OK,الظاهر,الظاهر
30,INS,,ى
31,DEL,في,
32,OK,بعض,بعض
33,SUB,الاحيان,الاحلت
34,OK,وانه,وانه
35,SUB,على,عل
36,OK,قدر,قدر
37,SUB,معاني,معلنى
38,OK,النفس,النفس
39,OK,يكون,يكون
40,OK,تعدد,تعدد
41,SUB,الملامح,ايمياح
42,OK,وتعدد,وتعدد
43,SUB,الوجوه,الاحوه
44,SUB,وعلى,وعل
45,OK,قدر,قدر
46,OK,تعدد,تعدد
47,SUB,الوجوه,ايو
48,INS,,جوة
49,SUB,يكون,يكرن
50,OK,الانس,الانس
51,SUB,بالمنظر,المذظر
52,OK,المتجدد,المتجدد
53,OK,والمحضر,والمحضر
54,OK,المتعدد,المتعدد
55,SUB,ويقل,واقل
56,OK,السام,السام
57,SUB,ويعظم,واعفا
58,OK,الشوق,الشوق
59,OK,والنشاط,والنشاط
60,OK,الى,الى
61,OK,اللقاء,اللقاء
62,OK,وسارة,وسارة
63,OK,كانت,كانت
64,OK,من,من
65,OK,ذوات,ذوات
66,SUB,الملامح,ايميلمح
67,OK,والوجوه,والوجوه
68,SUB,اللواتي,الولي
69,OK,لا,لا
70,SUB,يطالعنك,يطالعتك
71,SUB,بمنظر,منظر
72,OK,واحد,واحد
73,OK,في,في
74,SUB,محضرين,حضران
75,INS,,ستو
76,SUB,متواليين,البان
77,INS,,ن
78,OK,تراها,تراها
79,OK,مرة,مرة
80,OK,فانت,فانت
81,OK,مع,مع
82,OK,طفلة,طفلة
83,SUB,لاهية,للهسة
84,SUB,تفتح,تقة
85,SUB,عينيها,عذبا
86,SUB,البريئتين,البراتتين
87,SUB,في,فى
88,OK,دهشة,دهشة
89,DEL,وجوه,
90,OK,الطفولة,الطفولة
91,OK,وسذاجة,وسذاجة
92,OK,الفطرة,الفطرة
93,OK,بغير,بغير
94,OK,كلفة,كلفة
95,OK,ولا,ولا
96,SUB,رياء,راء
97,OK,وتراها,وتراها
98,SUB,بعد,دعد
99,OK,حين,حين
100,OK,وقد,وقد
101,OK,تراها,تراها
102,SUB,في,فق
103,SUB,يومها,يومهما
104,OK,فانت,فانت
105,INS,,تحوز
106,SUB,مع,ما
107,DEL,عجوز,
108,SUB,ماكرة,كرة
109,OK,افنت,افنت
110,SUB,حياتها,حيلتها
111,SUB,في,فى
112,OK,مراس,مراس
113,SUB,كيد,كبد
114,OK,النساء,النساء
115,SUB,ودهاء,ودهاا
116,OK,الرجال,الرجال
117,INS,,ل
118,INS,,عبر
119,INS,,هات
120,INS,,و
121,OK,وتضحك,وتضحك
122,SUB,ضحكة,ح
123,SUB,فتعرض,وتعرض
124,OK,لك,لك
125,OK,وجها,وجها
126,INS,,لايصا
127,SUB,لا,ا
128,DEL,يصلح,
129,DEL,لغير,
130,SUB,الشهوات,اك
131,INS,,ا
132,SUB,وضحكة,كو
133,SUB,اخرى,ازي
134,OK,وقد,وقد
135,OK,تكون,تكون
136,OK,على,على
137,SUB,اثر,اتمر
138,OK,الاولى,الاولى
139,SUB,فذاك,وذلك
140,OK,عقل,عقل
141,OK,يضحك,يضحك
142,SUB,ولب,واب
143,OK,يسخر,يسخر
144,SUB,كما,كا
145,SUB,تسخر,سخر
146,OK,عقول,عقول
147,SUB,الفلاسفة,القياسقة
148,SUB,والباب,وايات
149,SUB,الشيوخ,الشوخ
150,SUB,المحنكين,الحنـكان
151,OK,هي,هي
152,OK,تارة,تارة
153,OK,ام,ام
154,SUB,رءوم,رؤم
155,SUB,تفيض,تقبض
156,SUB,بحنان,جنان
157,OK,الامهات,الامهات
158,SUB,حتى,حن
159,SUB,ليوشك,لبوشك
160,OK,ان,ان
161,OK,تسع,تسع
162,SUB,به,له
163,OK,اطفال,اطفال
164,SUB,العالمين,العالمان
165,OK,وحسبك,وحسبك
166,OK,ان,ان
167,OK,ترسمها,ترسمها
168,OK,هكذا,هكذا
169,OK,ولا,ولا
170,OK,تضع,تضع
171,OK,في,في
172,SUB,احضانها,احضاءها
173,OK,طفلا,طفلا
174,OK,يرضع,يرضع
175,OK,ولا,ولا
176,OK,الى,الى
177,SUB,جانبها,جانها
178,OK,طفلا,طفلا
179,OK,يدرج,يدرج
180,SUB,لتستحق,لتستحي
181,OK,الصورة,الصورة
182,OK,عنوان,عنوان
183,OK,الامومة,الامومة
184,INS,,ليث
185,INS,,ث
