,operation,one,two
0,SUB,فارتفع,وار
1,INS,,تمع
2,OK,كابوس,كابوس
3,OK,ثقيل,ثقيل
4,OK,عن,عن
5,OK,صدر,صدر
6,SUB,صاحبنا,صاحتل
7,OK,واحب,واحب
8,OK,ان,ان
9,SUB,يعتقد,يسقد
10,OK,ان,ان
11,OK,كلام,كلام
12,SUB,البائع,ايبائع
13,SUB,خليق,خلاق
14,OK,ان,ان
15,OK,يزيل,يزيل
16,OK,من,من
17,OK,نفسه,نفسه
18,SUB,جميع,جاح
19,OK,الشكوك,الشكوك
20,OK,لا,لا
21,DEL,مجرد,
22,SUB,الشك,دالشك
23,OK,الذي,الذي
24,OK,خامره,خامره
25,OK,عن,عن
26,OK,زيارة,زيارة
27,OK,السيدة,السيدة
28,OK,لدار,لدار
29,OK,الصور,الصور
30,OK,المتحركة,المتحركة
31,SUB,في,فى
32,OK,ذلك,ذلك
33,SUB,اليوم,اليو
34,INS,,م
35,OK,الا,الا
36,SUB,انها,اها
37,SUB,طمانينة,طمانبذة
38,OK,عاجلة,عاجلة
39,OK,لم,لم
40,OK,تلبث,تلبث
41,OK,ان,ان
42,OK,ذهبت,ذهبت
43,SUB,كما,كا
44,OK,جاءت,جاءت
45,OK,في,في
46,OK,طرفة,طرفة
47,OK,عين,عين
48,OK,واذا,واذا
49,SUB,بصاحبنا,تصلحنا
50,SUB,يناجي,نتاجي
51,OK,نفسه,نفسه
52,OK,ذلك,ذلك
53,SUB,النجاء,النجائ
54,OK,الذي,الذي
55,OK,كان,كان
56,OK,غائبا,غائبا
57,SUB,عن,من
58,SUB,خاطره,اطره
59,OK,منذ,منذ
60,SUB,فترة,ورة
61,SUB,وجيزة,وجيزةة
62,INS,,باتجا
63,SUB,يا,ا
64,DEL,عجبا,
65,SUB,اني,اي
66,SUB,لاجتنب,لاحتن
67,OK,هذه,هذه
68,OK,الدار,الدار
69,SUB,كانها,كاما
70,INS,,ي
71,DEL,تجمع,
72,SUB,شياطين,شتاطين
73,OK,الارض,الارض
74,OK,كلها,كلها
75,SUB,في,ف
76,SUB,حيز,حز
77,OK,واحد,واحد
78,SUB,وهي,وم
79,OK,تزورها,تزورها
80,OK,ولا,ولا
81,DEL,موعد,
82,SUB,ترى,تري
83,SUB,فيما,فيا
84,SUB,كان,ان
85,SUB,بيننا,باذنا
86,OK,من,من
87,SUB,القطيعة,القطاعة
88,SUB,موجبا,مو
89,INS,,جذا
90,SUB,لاجتنابها,لاجتنامها
91,INS,,ا
92,OK,لو,لو
93,OK,كان,كان
94,SUB,قلبها,قليبا
95,SUB,خاليا,فايزا
96,OK,من,من
97,OK,هوى,هوى
98,OK,اخر,اخر
99,OK,لما,لما
100,SUB,استطاعت,استطلعت
101,OK,ذلك,ذلك
102,SUB,ولفعلت,ويفعلت
103,SUB,كما,كا
104,OK,كنت,كنت
105,OK,افعل,افعل
106,OK,انا,انا
107,OK,الى,الى
108,OK,هذا,هذا
109,SUB,المساء,المساءء
110,OK,والاغلب,والاغلب
111,OK,الارجح,الارجح
112,OK,ان,ان
113,OK,هذا,هذا
114,OK,البائع,البائع
115,OK,يعلم,يعلم
116,INS,,ر
117,SUB,من,م
118,INS,,م
119,OK,خفية,خفية
120,SUB,الامر,الار
121,OK,اكثر,اكثر
122,SUB,مما,ما
123,SUB,يبوح,يااه
124,DEL,به,
125,OK,او,او
126,SUB,يريد,ريد
127,OK,ان,ان
128,SUB,يبوح,يو
129,INS,,و
130,OK,الا,الا
131,OK,ترى,ترى
132,OK,الى,الى
133,OK,غمزات,غمزات
134,SUB,عينيه,عيناه
135,OK,وحركات,وحركات
136,SUB,وجهه,وجهة
137,SUB,ونغمات,ونشات
138,SUB,كلامه,تلامه
139,SUB,فماذا,فاذا
140,SUB,على,عل
141,OK,المنحوس,المنحوس
142,OK,لو,لو
143,SUB,افضىبما,اقضي
144,INS,,ما
145,OK,عنده,عنده
146,OK,واراحنا,واراحنا
147,OK,من,من
148,OK,هذا,هذا
149,SUB,العناء,العناءء
150,DEL,سرا,
151,DEL,عنده,
152,OK,وعاد,وعاد
153,SUB,صاحبنا,صاحمنا
154,OK,يتساءل,يتساءل
155,OK,في,في
156,SUB,ضميره,ضميروه
157,DEL,ما,
158,SUB,عنده,ماعنده
159,OK,اهكذا,اهكذا
160,OK,جزمت,جزمت
161,SUB,سريعا,سربها
162,OK,بان,بان
163,INS,,عندهه
164,INS,,سرا
165,OK,وانه,وانه
166,OK,يستطيع,يستطيع
167,OK,ان,ان
168,OK,يبوح,يبوح
169,SUB,باكثر,باكم
170,SUB,مما,بما
171,OK,قال,قال
172,INS,,ل
173,OK,الا,الا
174,SUB,يجوز,جرز
175,OK,انه,انه
176,OK,لم,لم
177,OK,يعرف,يعرف
178,OK,سرا,سرا
179,OK,على,على
180,SUB,الاطلاق,اللطلاق
181,SUB,وان,وار
182,DEL,ما,
183,SUB,حسبته,ماحسته
184,INS,,ش
185,SUB,غمزات,ات
186,SUB,ونغمات,وتغلت
187,SUB,مريبة,مرئية
188,INS,,ى
189,DEL,في,
190,OK,صوته,صوته
191,SUB,انما,اتما
192,SUB,هي,ه
193,OK,عادة,عادة
194,SUB,هذه,هذة
195,SUB,الطبقة,الطمقة
196,SUB,عندما,عند
197,INS,,ما
198,OK,تتحدث,تتحدث
199,SUB,لرجل,لر
200,INS,,جل
201,OK,عن,عن
202,OK,امراة,امراة
203,OK,او,او
204,OK,عندما,عندما
205,OK,تتحدث,تتحدث
206,OK,في,في
207,OK,كل,كل
208,SUB,شان,شاذيان
209,DEL,بين,
210,OK,رجال,رجال
211,OK,ونساء,ونساء
212,SUB,يجوز,جوذ
213,SUB,لا,ا
