,operation,one,two
0,SUB,وجوه,وجو
1,INS,,ه
2,OK,ذو,ذو
3,SUB,الوجهين,الاجهان
4,OK,منافق,منافق
5,OK,وذو,وذو
6,SUB,الوجه,الوحة
7,SUB,الواحد,الو
8,INS,,احد
9,SUB,ميت,مات
10,INS,,ت
11,SUB,يعيب,يع
12,INS,,الا
13,SUB,الانسان,نسان
14,OK,ان,ان
15,OK,يصنع,يصنع
16,OK,له,له
17,OK,نفسا,نفسا
18,OK,غير,غير
19,OK,نفسه,نفسه
20,SUB,ووجها,واجها
21,SUB,غير,غيرلاجهة
22,DEL,وجهه,
23,OK,وان,وان
24,OK,يبدو,يبدو
25,SUB,للناس,ليتاس
26,SUB,بوجهين,بوجهان
27,OK,يلعن,يلعن
28,OK,احدهما,احدهما
29,OK,الاخر,الاخر
30,SUB,ويعلم,وبعل
31,INS,,هو
32,SUB,انهما,اما
33,SUB,كليهما,كلاهما
34,SUB,ملعونان,ميعانان
35,OK,ولا,ولا
36,SUB,يعيبه,يعسو
37,OK,ان,ان
38,OK,يكون,يكون
39,OK,له,له
40,SUB,مائة,ملتة
41,OK,وجه,وجه
42,SUB,ينم,ي
43,OK,كل,كل
44,OK,منها,منها
45,SUB,على,عل
46,OK,سمة,سمة
47,OK,من,من
48,OK,سماته,سماته
49,SUB,ومعنى,ومعاي
50,OK,من,من
51,SUB,معانيه,معلناه
52,SUB,ويعرضلنا,وبعرض
53,INS,,لذا
54,OK,من,من
55,OK,ذهنه,ذهنه
56,SUB,وسليقته,وسيقته
57,OK,وقلبه,وقلبه
58,SUB,في,وفى
59,OK,ساعة,ساعة
60,OK,ما,ما
61,OK,ليس,ليس
62,OK,يعرضه,يعرضه
63,OK,في,في
64,SUB,ساعة,سلعة
65,OK,اخرى,اخرى
66,INS,,ى
67,OK,لان,لان
68,OK,كل,كل
69,OK,وجه,وجه
70,OK,من,من
71,OK,هذه,هذه
72,INS,,ايو
73,SUB,الوجوه,جوه
74,OK,حق,حق
75,OK,وليس,وليس
76,SUB,بكذب,يكدي
77,OK,وجوهر,وجوهر
78,OK,وليس,وليس
79,SUB,بطلاء,بطلاا
80,OK,وصفحة,وصفحة
81,OK,من,من
82,SUB,كتاب,كتلت
83,OK,لا,لا
84,DEL,تتم,
85,OK,قراءته,قراءته
86,OK,الا,الا
87,SUB,باستعراضجميع,باستعراض
88,INS,,جميع
89,SUB,الصفحات,اصةحات
90,INS,,ت
91,OK,ذو,ذو
92,SUB,الوجهين,الاجهبان
93,OK,في,في
94,OK,كل,كل
95,SUB,وجه,وجد
96,OK,من,من
97,SUB,وجهيه,وجهية
98,OK,كذب,كذب
99,OK,وطلاء,وطلاء
100,OK,وذو,وذو
101,SUB,الوجوه,الاجره
102,OK,المنوعة,المنوعة
103,SUB,السمات,السرت
104,OK,المعددة,المعددة
105,SUB,الملامح,ايميامح
106,OK,المفرقة,المفرقة
107,SUB,المعاني,المهلي
108,SUB,راوية,راوة
109,OK,صادق,صادق
110,SUB,الخبر,الخر
111,SUB,يرينا,براذا
112,OK,كل,كل
113,OK,يوم,يوم
114,SUB,بينة,لدنه
115,OK,جديدة,جديدة
116,SUB,على,عا
117,SUB,صدقه,صدهه
118,OK,ولونا,ولونا
119,OK,جديدا,جديدا
120,OK,من,من
121,SUB,تمامه,ماهه
122,INS,,و
123,SUB,ونقصه,زمصه
124,INS,,وذة
125,SUB,ونفسا,سا
126,SUB,جديدة,جددة
127,INS,,ق
128,DEL,في,
129,SUB,تعبير,لهمار
130,OK,جديد,جديد
131,OK,والرجل,والرجل
132,OK,الذي,الذي
133,OK,لا,لا
134,OK,تختلف,تختلف
135,OK,له,له
136,SUB,صورة,صرره
137,OK,من,من
138,SUB,صورة,صوره
139,OK,ولا,ولا
140,SUB,تمثال,مسال
141,DEL,من,
142,OK,تمثال,تمثال
143,SUB,هو,هر
144,SUB,جماد,جاد
145,OK,يختلس,يختلس
146,OK,عنوان,عنوان
147,SUB,الحياة,ايحالة
